date,lat_dd,long_dd,date_lag_0,lat_lo,lon_lo,P (dbar),salinity (psu),temp (in_situ),DO (umol/L),DO (umol/kg),pH,pCO2 (uatm)
9/11/2013,43.05527778,-124.9186111,9/11/2013,43.063063,-124.930693,656.4211302,34.11165519,4.211624756,50.25370043,48.78501427,7.571973139,1179.054372
9/11/2013,42.86222222,-124.8272222,9/11/2013,42.864865,-124.825083,283.4866453,34.02380987,7.735218777,104.620325,101.785896,7.646223481,1020.516986
9/11/2013,42.52722222,-124.6088889,9/11/2013,42.522523,-124.613861,94.49035829,33.72455887,8.508362714,160.6977581,156.5292935,7.772968121,758.9800546
9/11/2013,42.5275,-124.6338889,9/11/2013,42.522523,-124.640264,103.0574779,33.74940018,8.445975222,156.0259821,151.9686092,7.762196421,779.3699133
9/11/2013,42.31861111,-124.7980556,9/11/2013,42.324324,-124.79868,645.2383673,34.1731961,5.048900946,51.95449478,50.44136167,7.55411904,1222.748786
9/12/2013,42.22444444,-124.9002778,9/12/2013,42.216216,-124.90429,924.9988617,34.36645053,3.751161351,32.37134782,31.37982538,7.549664238,1215.007527
9/12/2013,42.13,-124.8133333,9/12/2013,42.126126,-124.825083,711.4792303,34.23701217,4.527649858,33.56456926,32.57371451,7.533807329,1286.292125
9/12/2013,42.09666667,-124.6091667,9/12/2013,42.09009,-124.613861,312.2905323,34.03332866,7.549829147,98.78344614,96.0915693,7.634120044,1048.004806
9/13/2013,42.01472222,-124.9708333,9/13/2013,42.018018,-124.983498,1073.172643,34.44207374,3.673874758,17.66824178,17.11467135,7.538564485,1235.024821
5/25/2013,45.17527778,-124.975,5/25/2013,45.171171,-124.983498,1012.306164,34.37822576,3.438987895,42.32951645,41.01516051,7.557358807,1178.154174
5/25/2013,45.36638889,-124.7830556,5/25/2013,45.369369,-124.772277,596.7470889,34.1657254,4.821937484,57.70828451,56.03841103,7.572760107,1183.675212
5/25/2013,45.38055556,-124.6727778,5/25/2013,45.387387,-124.666667,395.9524928,34.05046923,5.761024175,75.30523153,73.20686148,7.594393906,1145.102384
5/25/2013,45.55361111,-124.5405556,5/25/2013,45.54955,-124.534653,418.0864412,34.08385173,5.814843202,89.19758242,86.70193107,7.612157369,1085.688448
5/26/2013,46.26083333,-124.8788889,5/26/2013,46.252252,-124.877888,794.2479825,34.25836004,4.150093392,51.33307141,49.79617112,7.562781079,1185.559669
5/26/2013,46.19138889,-124.9161111,5/26/2013,46.198198,-124.90429,813.6986369,34.26952007,4.034634625,47.52243163,46.09460036,7.562252362,1188.909789
5/26/2013,46.35861111,-124.6633333,5/26/2013,46.36036,-124.666667,792.4199103,34.26879844,4.145973104,51.70542401,50.1573581,7.566832506,1176.987679
5/26/2013,46.46638889,-124.7838889,5/26/2013,46.468468,-124.772277,814.7025038,34.27992569,4.1078486,52.50866955,50.9308321,7.565639001,1175.328503
5/26/2013,46.86472222,-125.1613889,5/26/2013,46.864865,-125.168317,758.5727783,34.24303974,4.266479395,50.68488789,49.17647813,7.560528337,1198.878376
5/27/2013,47.46472222,-125.1661111,5/27/2013,47.459459,-125.168317,649.0329094,34.21905921,4.521512169,62.86992403,61.03168012,7.580165134,1151.18477
5/27/2013,47.7,-125.4080556,5/27/2013,47.693694,-125.405941,1030.688835,34.35449969,3.459756151,45.18865221,43.78282103,7.549551779,1190.99023
5/27/2013,47.92361111,-125.2863889,5/27/2013,47.927928,-125.273927,322.6460005,34.02029111,5.894249163,95.35727423,92.73433462,7.624008005,1068.13419
5/27/2013,48.10555556,-125.7377778,5/27/2013,48.108108,-125.749175,378.2058322,34.09189536,5.780957976,83.35247335,81.0339678,7.605559101,1115.786003
5/28/2013,48.37194444,-124.7783333,5/28/2013,48.378378,-124.772277,96.58677488,33.38435602,7.026418458,168.5989442,164.2326054,7.745973892,800.9590281
5/28/2013,48.08666667,-125.0338889,5/28/2013,48.09009,-125.036304,257.4466625,33.93815062,6.213636722,118.1680324,114.9631478,7.64763362,1008.994156
5/28/2013,48.00388889,-124.9622222,5/28/2013,48,-124.957096,98.67977627,33.36691813,7.332796889,134.0734803,130.6066724,7.637526683,1054.495504
5/28/2013,47.77138889,-124.8966667,5/28/2013,47.765766,-124.90429,104.151322,33.36927674,7.420681133,136.5054209,132.9738561,7.651858588,1019.886412
5/28/2013,47.60277778,-124.9638889,5/28/2013,47.603604,-124.957096,154.2506024,33.62151267,6.914401977,113.4970901,110.5069659,7.615320659,1108.651011
5/29/2013,47.22888889,-124.5086111,5/29/2013,47.225225,-124.508251,60.93000562,33.13232227,7.694839565,102.1066832,99.50611074,7.474273663,1565.678211
5/29/2013,47.27055556,-124.5688889,5/29/2013,47.279279,-124.561056,67.98085146,33.21981131,7.557731491,112.4953167,109.6173091,7.527980295,1375.731887
5/29/2013,47.20388889,-124.8997222,5/29/2013,47.207207,-124.90429,252.2023612,33.98710801,6.37766028,106.1958912,103.3164979,7.63943508,1037.203235
5/29/2013,46.93416667,-124.6530556,5/29/2013,46.936937,-124.640264,103.7709465,33.5841286,7.11426295,98.09468529,95.53730311,7.548333201,1310.472106
5/29/2013,46.89694444,-124.4633333,5/29/2013,46.900901,-124.455446,74.80645471,33.33028902,7.47297403,125.9455475,122.707864,7.604195011,1147.108104
5/30/2013,46.7375,-124.6872222,5/30/2013,46.738739,-124.693069,140.260504,33.67079622,6.952533509,109.2606609,106.3853707,7.607906076,1132.025097
5/30/2013,46.63611111,-124.6766667,5/30/2013,46.630631,-124.666667,287.4653038,33.98752902,6.345065856,88.94135224,86.51581013,7.596313807,1150.115591
5/30/2013,46.5075,-124.6705556,5/30/2013,46.504505,-124.666667,503.5678376,34.1736051,5.503001466,73.18803718,71.10544172,7.592595089,1137.862298
5/30/2013,46.39944444,-124.6555556,5/30/2013,46.396396,-124.666667,1026.979128,34.36153897,3.438495575,47.64726539,46.16535493,7.559755784,1163.0924
5/30/2013,46.36472222,-124.4327778,5/30/2013,46.36036,-124.429043,113.8701156,33.54234726,7.243282685,143.3793364,139.6419717,7.702046155,901.4184623
5/31/2013,46.23833333,-124.4916667,5/31/2013,46.234234,-124.481848,379.6214051,34.11407432,6.055738002,115.7140574,112.4967618,7.64775039,994.4502803
5/31/2013,46.06444444,-124.7316667,5/31/2013,46.072072,-124.719472,327.4746281,34.05315239,6.018199021,88.76888873,86.32450331,7.616022455,1091.246499
5/31/2013,45.97805556,-124.6741667,5/31/2013,45.981982,-124.666667,201.4518913,33.79451804,6.641036058,110.6414245,107.6856008,7.641390397,1036.466156
5/31/2013,45.97138889,-124.6327778,5/31/2013,45.963964,-124.640264,189.9110753,33.75575725,6.808066459,116.6448421,113.5403929,7.642702339,1033.085159
5/31/2013,45.87083333,-124.2080556,5/31/2013,45.873874,-124.217822,112.0572112,33.62732419,7.143388366,93.3843539,90.94374681,7.533313836,1355.956303
6/1/2013,45.60277778,-124.4652778,6/1/2013,45.603604,-124.455446,203.9264417,33.8300385,6.662286252,91.94678818,89.48719863,7.578259357,1207.028824
6/1/2013,45.53777778,-124.4244444,6/1/2013,45.531532,-124.429043,208.1888645,33.86868824,6.540466489,92.6292566,90.14558384,7.586821039,1181.47946
6/1/2013,45.48833333,-124.0758333,6/1/2013,45.495495,-124.085809,80.69103891,33.4237165,7.397816283,123.634413,120.443167,7.59191309,1177.529478
6/1/2013,45.40611111,-124.1769444,6/1/2013,45.405405,-124.165017,114.1817927,33.68825358,6.955521482,100.8379084,98.19450908,7.595830644,1168.292176
6/1/2013,45.3875,-124.2983333,6/1/2013,45.387387,-124.29703,178.7954731,33.85276222,6.567443151,97.34554265,94.74936753,7.611747109,1117.116741
6/1/2013,45.27666667,-124.2666667,6/1/2013,45.279279,-124.270627,178.7860465,33.8622541,6.594000488,97.29163473,94.69652838,7.607201575,1128.492824
6/1/2013,45.28472222,-124.1941667,6/1/2013,45.279279,-124.191419,135.0797917,33.75759792,6.807875784,97.15984613,94.59713365,7.592697946,1174.311314
6/2/2013,45.23194444,-124.1888889,6/2/2013,45.225225,-124.191419,136.0969064,33.83440941,6.64599863,95.99321417,93.45329464,7.600393902,1152.583556
6/2/2013,45.19138889,-124.3938889,6/2/2013,45.189189,-124.40264,378.0663175,34.06093129,6.027072503,91.54189994,89.00058081,7.607972941,1100.439711
6/2/2013,45.12666667,-124.4827778,6/2/2013,45.135135,-124.481848,367.8919397,34.05631698,5.804149739,79.54738461,77.34060316,7.596533419,1137.826939
6/2/2013,45.13166667,-124.6855556,6/2/2013,45.135135,-124.693069,548.1051634,34.13419823,4.98500258,69.40757994,67.41678989,7.589999474,1134.911362
6/3/2013,44.84166667,-124.1366667,6/3/2013,44.846847,-124.138614,64.95598972,33.61438495,7.100446308,116.0594895,113.0506594,7.625384885,1091.584608
6/7/2013,44.99305556,-124.38,6/7/2013,44.990991,-124.376238,215.3003729,33.89736392,6.490091156,104.0965534,101.2992823,7.623657397,1078.490373
6/7/2013,44.96277778,-124.51,6/7/2013,44.954955,-124.508251,392.8216209,34.08090015,5.739589671,87.59384996,85.15204773,7.610254272,1093.135334
6/7/2013,44.89722222,-124.6613889,6/7/2013,44.900901,-124.666667,342.1995691,34.02379881,5.864613426,85.88947955,83.51909971,7.611849787,1098.951287
6/7/2013,44.90333333,-124.6933333,6/7/2013,44.900901,-124.693069,403.729235,34.09019076,5.680626163,85.60058958,83.20910403,7.612747558,1088.570502
6/7/2013,44.93527778,-124.7605556,6/7/2013,44.936937,-124.772277,490.9670224,34.12385719,5.297292813,72.56282824,70.50290206,7.595672891,1127.932183
6/7/2013,44.77444444,-124.6544444,6/7/2013,44.774775,-124.666667,281.3715093,33.98874448,6.217133466,101.8144112,99.03867973,7.637879699,1035.619143
6/8/2013,44.60833333,-125.1513889,6/8/2013,44.612613,-125.141914,914.3637897,34.32711506,3.756452726,43.2060481,41.88591207,7.560004399,1184.14349
6/8/2013,44.48166667,-124.7797222,6/8/2013,44.486486,-124.772277,315.3594029,34.05581713,6.010174069,100.1025097,97.35099696,7.622982347,1066.160084
6/8/2013,44.27861111,-125.1183333,6/8/2013,44.27027,-125.115512,1088.146433,34.39046829,3.339083347,42.41122341,41.07963655,7.567448404,1146.543994
6/9/2013,44.19972222,-124.4691667,6/9/2013,44.198198,-124.481848,101.4612048,33.9030242,6.55263707,101.1791918,98.5110488,7.610298964,1127.240992
6/9/2013,44.17972222,-124.3244444,6/9/2013,44.18018,-124.323432,83.71010045,33.91582879,6.533406914,98.80089899,96.20193716,7.619647967,1106.088443
6/9/2013,44.18027778,-124.2491667,6/9/2013,44.18018,-124.244224,71.17606799,33.86395667,6.707434496,94.97893871,92.4914728,7.588972034,1191.96014
6/9/2013,43.94777778,-124.3202778,6/9/2013,43.945946,-124.323432,106.6211975,33.90634255,6.57427168,101.3957812,98.71962719,7.624410817,1090.370741
6/10/2013,44.09138889,-124.9280556,6/10/2013,44.09009,-124.930693,277.4633936,34.05289438,5.961632566,75.99619727,73.91958396,7.591969712,1164.247564
6/10/2013,43.98277778,-124.6830556,6/10/2013,43.981982,-124.693069,123.837961,33.85646187,6.600283892,103.9699335,101.2222682,7.609428193,1126.185095
6/10/2013,43.87138889,-124.7055556,6/10/2013,43.873874,-124.693069,273.1651085,34.03491462,5.993678423,83.47612771,81.19814556,7.608982054,1115.64539
6/10/2013,43.92361111,-124.8447222,6/10/2013,43.927928,-124.851485,174.4165353,33.95256749,6.299485103,99.34209772,96.68398041,7.624560439,1082.019943
6/10/2013,43.73916667,-124.8836111,6/10/2013,43.747748,-124.877888,751.3062412,34.27867842,4.034815392,42.30592125,41.04597484,7.557064552,1214.329284
6/10/2013,43.72833333,-124.9230556,6/10/2013,43.72973,-124.930693,1131.947686,34.41768477,3.391884375,40.6216774,39.33807936,7.550457057,1181.352983
6/11/2013,43.62361111,-124.6861111,6/11/2013,43.621622,-124.693069,465.1122305,34.1104546,5.363548551,59.66795739,57.98183372,7.568275502,1211.046691
6/11/2013,43.77666667,-124.5072222,6/11/2013,43.783784,-124.508251,148.6052962,33.8732061,6.675001124,98.41259193,95.80082012,7.610427311,1123.387805
6/11/2013,43.91583333,-124.3583333,6/11/2013,43.90991,-124.349835,112.6187555,33.89464027,6.594411429,103.0885239,100.3661603,7.634427036,1064.59515
6/11/2013,43.80055556,-124.2391667,6/11/2013,43.801802,-124.244224,71.48111286,33.89111909,6.635637068,88.61521071,86.29168674,7.569307424,1249.607883
6/12/2013,43.68805556,-124.3702778,6/12/2013,43.693694,-124.376238,110.4318899,33.88416143,6.638722032,100.8590634,98.1979017,7.615507419,1113.430782
6/12/2013,43.42194444,-124.4141667,6/12/2013,43.423423,-124.40264,84.18649681,33.86015558,6.705716927,96.29310018,93.76602505,7.597231847,1167.499259
6/12/2013,43.37583333,-124.6469444,6/12/2013,43.369369,-124.640264,189.4314279,33.91798193,6.496001651,99.10945095,96.45596507,7.636211604,1053.757588
6/12/2013,43.41277778,-124.7180556,6/12/2013,43.405405,-124.719472,455.1620129,34.11894941,5.318541027,68.58604006,66.65006215,7.587861529,1153.851641
6/12/2013,43.32416667,-124.6202778,6/12/2013,43.315315,-124.613861,141.3638806,33.85339776,6.633336099,106.6600093,103.8337759,7.647241442,1029.865866
6/13/2013,43.17722222,-124.5822222,6/13/2013,43.171171,-124.587459,104.1686229,33.80127733,6.91866217,115.6575581,112.6204511,7.613116523,1119.691391
6/13/2013,42.99194444,-124.7,6/13/2013,42.990991,-124.693069,137.9638223,33.83990804,6.812243222,114.5269796,111.4977678,7.634023767,1061.882873
6/13/2013,43.00027778,-124.8002778,6/13/2013,43.009009,-124.79868,133.4564831,33.80180476,6.882602274,109.7072996,106.8120045,7.648692474,1027.449296
6/14/2013,42.41027778,-124.7388889,6/14/2013,42.414414,-124.745875,310.7758384,34.08017475,6.685482018,65.1787431,63.39305992,7.576334421,1204.794963
6/14/2013,42.3275,-124.6669444,6/14/2013,42.324324,-124.666667,264.3737008,34.0635203,6.908416814,69.40656887,67.52194868,7.584855068,1187.162037
6/14/2013,42.16972222,-124.9236111,6/14/2013,42.162162,-124.930693,1080.754542,34.48642276,3.728612301,15.69421117,15.20156363,7.548734509,1201.757631
6/16/2013,42.19805556,-124.4305556,6/16/2013,42.198198,-124.429043,80.53818249,33.9520871,7.190364127,134.208399,130.6877442,7.688948751,934.3223253
5/29/2013,46.36083333,-124.295,5/29/2013,46.36036,-124.29703,71.14171898,33.08447547,7.625264443,158.4573056,154.4187216,7.700375274,907.3794794
5/29/2013,46.41972222,-124.3688889,5/29/2013,46.414414,-124.376238,87.52914736,33.35947375,7.516085891,145.2130465,141.4697259,7.690699629,930.1413034
5/29/2013,46.55333333,-124.3716667,5/29/2013,46.558559,-124.376238,84.50016122,33.4848928,7.385058801,141.8470738,138.1766583,7.694181976,922.9580988
5/29/2013,46.59111111,-124.3077778,5/29/2013,46.594595,-124.29703,65.17889318,33.22716414,7.490442939,152.3465588,148.4487207,7.690622277,929.4955598
5/30/2013,47.53527778,-125.2922222,5/30/2013,47.531532,-125.30033,958.4378493,34.33799657,3.731222147,48.41409679,46.9250904,7.556261275,1182.635784
5/30/2013,47.65333333,-125.2380556,5/30/2013,47.657658,-125.247525,789.1561273,34.25277129,4.166666913,52.02527787,50.46911129,7.560026628,1193.481782
5/30/2013,47.62944444,-125.5927778,5/30/2013,47.621622,-125.590759,1244.736321,34.42669166,3.013108496,42.70782172,41.33547499,7.549308729,1165.736861
5/30/2013,47.745,-125.6469444,5/30/2013,47.747748,-125.643564,1110.860688,34.38888502,3.247470347,45.61521469,44.17812826,7.549365887,1178.681252
5/30/2013,47.83,-125.3847222,5/30/2013,47.837838,-125.379538,816.3421983,34.25945733,3.964982196,53.49197969,51.88413355,7.563038478,1177.622976
5/31/2013,48.12388889,-125.2861111,5/31/2013,48.126126,-125.273927,271.9553406,33.95156158,6.254521553,122.1231581,118.8027001,7.640212084,1021.953355
5/31/2013,48.19611111,-125.3261111,5/31/2013,48.198198,-125.326733,105.1392121,33.47103869,6.950099297,143.0048162,139.2847947,7.675878866,955.6766832
5/31/2013,48.27833333,-125.5452778,5/31/2013,48.27027,-125.537954,132.8158774,33.57289969,6.776225268,131.0547919,127.616781,7.672560992,965.281295
5/31/2013,48.11888889,-125.73,5/31/2013,48.126126,-125.722772,279.7330476,33.95336814,6.039557862,94.58530391,92.00768125,7.621977378,1080.74866
6/1/2013,48.04472222,-125.8461111,6/1/2013,48.036036,-125.854785,1008.972082,34.33643983,3.424071754,51.61555139,50.01508243,7.561780703,1155.780915
6/1/2013,48.02222222,-125.6213889,6/1/2013,48.018018,-125.617162,258.9518166,33.91633459,6.142535957,112.1228147,109.0821062,7.646536956,1014.860309
6/1/2013,48.15333333,-124.8925,6/1/2013,48.162162,-124.90429,82.87216503,33.30468512,7.205847803,140.1611658,136.5509364,7.658732518,1001.761538
6/1/2013,48.035,-124.8877778,6/1/2013,48.036036,-124.877888,61.14424286,33.13608937,7.551499027,144.6043777,140.9180523,7.641126825,1046.364789
6/2/2013,47.93611111,-124.9269444,6/2/2013,47.927928,-124.930693,94.74588921,33.39987698,7.131355985,129.8965449,126.5333299,7.654051837,1015.970315
6/2/2013,47.83277778,-125.0666667,6/2/2013,47.837838,-125.062706,141.1076932,33.69640866,6.783907532,117.9801276,114.8702091,7.65335257,1014.617822
6/2/2013,47.76055556,-124.7483333,6/2/2013,47.765766,-124.745875,65.37601217,33.18845099,7.431721298,145.6580811,141.934277,7.66829755,981.7655196
6/2/2013,47.65083333,-125.1058333,6/2/2013,47.657658,-125.115512,358.3477742,34.0750139,5.632474843,84.81913593,82.466661,7.612387,1097.873666
6/2/2013,47.39638889,-124.6880556,6/2/2013,47.387387,-124.693069,129.283327,33.69570121,6.774258794,121.4895638,118.2932413,7.656064879,1007.511258
6/3/2013,47.22833333,-125.0547222,6/3/2013,47.225225,-125.062706,713.3040746,34.22980781,4.322746138,57.01321797,55.32857692,7.569896774,1173.990351
6/3/2013,47.06777778,-124.8427778,6/3/2013,47.063063,-124.851485,148.0591297,33.65515427,6.964277801,126.6874597,123.3509697,7.670622015,971.6752549
6/3/2013,47.06888889,-124.5269444,6/3/2013,47.063063,-124.534653,70.24728959,33.23232174,7.460101274,109.1567336,106.3603468,7.529086168,1374.161024
6/3/2013,46.86055556,-124.7747222,6/3/2013,46.864865,-124.772277,152.7334795,33.72959904,6.819434066,123.83938,120.5660804,7.65973215,995.6503194
6/3/2013,46.835,-124.9386111,6/3/2013,46.828829,-124.930693,392.8123009,34.06628726,5.417858245,73.6769013,71.62093553,7.596444302,1140.069613
6/3/2013,46.69527778,-124.5038889,6/3/2013,46.702703,-124.508251,102.3545383,33.64823441,6.97360407,101.6456229,98.98954027,7.578377886,1219.914518
6/4/2013,46.10305556,-124.1705556,6/4/2013,46.108108,-124.165017,74.35183664,33.52290075,7.308862711,111.7096839,108.8197012,7.590082281,1190.529526
6/4/2013,46.025,-124.4497222,6/4/2013,46.018018,-124.455446,137.7332817,33.66683435,7.054423116,127.1447418,123.8023475,7.672208965,968.9040968
6/4/2013,45.99944444,-124.4269444,6/4/2013,46,-124.429043,139.2265067,33.62184139,7.150355542,130.9632872,127.5259249,7.672954772,966.2831314
6/4/2013,45.83944444,-124.3111111,6/4/2013,45.837838,-124.323432,140.0281298,33.65046354,7.054266592,121.4911163,118.2975332,7.634974247,1057.147494
6/4/2013,45.6375,-124.0827778,6/4/2013,45.63964,-124.085809,76.30797368,33.46988119,7.360426263,96.47978627,93.98749027,7.486228517,1515.308801
6/7/2013,45.02361111,-124.3333333,6/7/2013,45.027027,-124.323432,179.6176077,33.83911982,6.677596347,106.3263259,103.4928494,7.626102432,1077.272185
6/7/2013,45.00972222,-124.7297222,6/7/2013,45.009009,-124.719472,499.2838293,34.13477477,5.212842166,71.7554675,69.71449729,7.594080492,1131.384283
6/7/2013,45.09222222,-124.675,6/7/2013,45.099099,-124.666667,443.8234892,34.11113071,5.485043873,81.49571211,79.20148042,7.607529014,1098.239882
6/7/2013,45.16027778,-124.5152778,6/7/2013,45.153153,-124.508251,355.8841087,34.05189987,5.812218163,80.06849818,77.85178721,7.596692009,1138.728576
6/8/2013,45.73722222,-124.7616667,6/8/2013,45.72973,-124.772277,434.2020311,34.11230105,5.520178263,74.8657074,72.76147942,7.595479062,1136.348966
6/8/2013,45.60333333,-124.6102778,6/8/2013,45.603604,-124.613861,383.1799463,34.06322215,5.784499797,79.76316608,77.5444866,7.598820133,1130.775972
6/8/2013,45.62611111,-124.5575,6/8/2013,45.621622,-124.561056,287.1741809,34.00625966,5.962642168,86.92515616,84.54922594,7.613096291,1103.944651
6/8/2013,45.69,-124.3780556,6/8/2013,45.693694,-124.376238,156.1616459,33.78479671,6.716320284,115.5604167,112.4980367,7.636074023,1052.9935
6/8/2013,45.43305556,-124.2319444,6/8/2013,45.441441,-124.244224,159.6280607,33.87764354,6.418566151,94.08747109,91.58253411,7.61172611,1120.497918
6/9/2013,44.76805556,-124.8722222,6/9/2013,44.774775,-124.877888,539.6726874,34.12500121,5.122112465,75.25817637,73.10409778,7.596883924,1114.234583
6/9/2013,44.68444444,-124.8316667,6/9/2013,44.684685,-124.825083,319.8256436,34.03020594,6.01134385,102.1308874,99.32363557,7.636979527,1031.484477
6/9/2013,44.64861111,-124.7055556,6/9/2013,44.648649,-124.693069,207.6745432,33.85189707,6.504363401,121.8888084,118.6218764,7.672473059,956.9768092
6/10/2013,44.59222222,-124.2516667,6/10/2013,44.594595,-124.244224,71.39045832,33.76117598,6.796713777,95.76551871,93.26584023,7.577521995,1225.018295
6/10/2013,44.55833333,-124.3108333,6/10/2013,44.558559,-124.323432,84.6203944,33.6776462,7.007126054,109.4180071,106.5654585,7.61046834,1129.870117
6/10/2013,44.33638889,-124.2986111,6/10/2013,44.342342,-124.29703,72.08722139,33.75131646,6.876840834,102.3803329,99.7094978,7.593043246,1179.230667
6/10/2013,44.23194444,-124.2938889,6/10/2013,44.234234,-124.29703,76.21423648,33.86710635,6.639115345,100.6035444,97.96547246,7.611489268,1128.362094
6/10/2013,44.14111111,-124.2891667,6/10/2013,44.144144,-124.29703,77.6990525,33.90517985,6.559849395,98.74717868,96.15333941,7.616425421,1115.424022
6/11/2013,43.80333333,-124.6519444,6/11/2013,43.801802,-124.640264,347.5920174,34.05156959,5.923272244,76.64205048,74.52407082,7.594289467,1148.351188
6/11/2013,43.78305556,-124.6263889,6/11/2013,43.783784,-124.613861,285.9897361,34.00620729,6.218406955,84.00185819,81.70898796,7.605821242,1123.903671
6/12/2013,43.68333333,-124.5138889,6/12/2013,43.675676,-124.508251,154.0468686,33.92220905,6.524703066,97.12666269,94.54128315,7.61833602,1101.832722
6/12/2013,43.64888889,-124.6213889,6/12/2013,43.657658,-124.613861,290.8199071,33.9973552,6.223801756,85.09953135,82.77553832,7.601696287,1132.697275
6/12/2013,43.64444444,-124.6572222,6/12/2013,43.63964,-124.666667,391.8550829,34.07109386,5.645889959,65.91558534,64.07810531,7.576480625,1195.230926
6/12/2013,43.74055556,-124.7344444,6/12/2013,43.747748,-124.745875,544.1122787,34.1630562,4.762197197,53.11109716,51.58612528,7.56429223,1212.710581
6/12/2013,43.71916667,-124.7141667,6/12/2013,43.711712,-124.719472,494.2048325,34.14566023,5.043458294,53.587896,52.06333744,7.559899748,1232.180031
6/12/2013,43.6825,-124.86,6/12/2013,43.675676,-124.851485,784.3974461,34.29026907,3.996417548,42.08135098,40.82151008,7.555554141,1213.803063
6/13/2013,43.67666667,-124.8238889,6/13/2013,43.675676,-124.825083,712.8346669,34.25963168,4.267586145,43.20928504,41.93140347,7.55441242,1226.452095
6/13/2013,43.48388889,-124.93,6/13/2013,43.477477,-124.930693,800.1560736,34.28889214,4.03677801,42.32161366,41.05194636,7.557734637,1205.926017
6/13/2013,43.51666667,-124.7397222,6/13/2013,43.513514,-124.745875,553.2936658,34.16695057,4.819565017,52.51218731,51.00251977,7.563334365,1215.75518
6/13/2013,43.48916667,-124.755,6/13/2013,43.495495,-124.745875,543.6033465,34.1560193,4.895112298,54.89767924,53.32268016,7.566535168,1206.87882
6/13/2013,43.47722222,-124.6833333,6/13/2013,43.477477,-124.693069,438.2413861,34.09846618,5.377797559,66.88266954,65.00117816,7.581456313,1173.554002
6/14/2013,43.19111111,-124.9647222,6/14/2013,43.189189,-124.957096,953.4683037,34.36937024,3.759508716,36.50591933,35.38323127,7.547139112,1214.575056
6/14/2013,43.22305556,-124.7958333,6/14/2013,43.225225,-124.79868,370.810204,34.05844186,5.819349499,75.74922839,73.64690567,7.595353482,1143.959266
6/14/2013,43.18833333,-124.7441667,6/14/2013,43.189189,-124.745875,286.9966844,34.00037024,6.213084393,88.73427929,86.31218563,7.614904782,1098.736845
6/14/2013,43.08527778,-124.4988889,6/14/2013,43.081081,-124.508251,62.25648356,33.73563931,6.949113751,118.7147707,115.6254017,7.615974163,1116.237467
6/15/2013,43.33916667,-124.4588889,6/15/2013,43.333333,-124.455446,75.46882515,33.80241641,6.805001043,115.3047956,112.2896292,7.623378277,1093.994459
6/16/2013,43.34888889,-124.5097222,6/16/2013,43.351351,-124.508251,102.3833274,33.81832613,6.771314239,110.9453576,108.0293185,7.611995582,1121.198158
6/20/2013,42.72944444,-124.84,6/20/2013,42.720721,-124.851485,604.6131249,34.19017826,5.087147107,44.29523754,43.0126222,7.549586443,1248.708398
6/20/2013,42.36333333,-124.7361111,6/20/2013,42.36036,-124.745875,396.2634737,34.13569554,6.096247792,46.87910817,45.57182223,7.547136235,1281.941804
6/20/2013,42.09888889,-124.4733333,6/20/2013,42.09009,-124.481848,114.6135237,34.03246537,7.233307944,96.53710513,93.9851161,7.643383469,1044.51452
8/23/2014,45.00888889,-124.9466667,8/23/2014,45.009009,-124.957096,889.6402754,34.33114143,3.704670098,48.70335531,47.22000297,7.563097868,1175.040721
8/23/2014,44.80083333,-124.9380556,8/23/2014,44.792793,-124.930693,581.495298,34.1215578,5.061188597,69.2701097,67.27453132,7.577227511,1165.435278
8/23/2014,44.83944444,-124.7216667,8/23/2014,44.846847,-124.719472,445.8487181,34.06277028,6.39752907,95.24080927,92.57328295,7.603665924,1105.590688
8/23/2014,44.73388889,-124.5319444,8/23/2014,44.738739,-124.534653,163.6621487,33.55535577,7.116852243,129.7899248,126.3752256,7.666105207,973.882587
8/24/2014,45.575,-124.6255556,8/24/2014,45.567568,-124.613861,442.2204844,34.03443193,6.052902759,91.63349134,89.06624218,7.60176666,1110.055771
8/24/2014,45.68916667,-124.3186111,8/24/2014,45.693694,-124.323432,135.485284,33.69880893,6.705212532,94.98387614,92.4812525,7.560456081,1261.29641
8/24/2014,45.83222222,-124.4983333,8/24/2014,45.837838,-124.508251,159.5313249,33.68854713,6.737166574,97.4544461,94.87762315,7.562721122,1250.368863
8/24/2014,45.82944444,-124.6886111,8/24/2014,45.837838,-124.693069,251.483746,33.83337593,6.609950157,109.2343202,106.2886553,7.627645554,1061.280818
8/25/2014,46.66583333,-124.7619444,8/25/2014,46.666667,-124.772277,301.3083155,33.88905586,6.41748316,108.4708685,105.5150991,7.626596581,1059.043853
8/25/2014,46.80111111,-124.7811111,8/25/2014,46.792793,-124.772277,155.9089711,33.62212602,6.729529814,106.2400159,103.4376969,7.597952269,1151.326054
8/25/2014,47.07444444,-124.9338889,8/25/2014,47.081081,-124.930693,241.9853376,33.81330971,6.596481833,119.6650236,116.4446812,7.652150656,1000.615693
8/25/2014,47.08638889,-124.74,8/25/2014,47.081081,-124.745875,115.0757059,33.26281704,7.335623921,149.6417037,145.7733455,7.707779603,882.2632172
8/26/2014,47.52805556,-125.4377778,8/26/2014,47.531532,-125.432343,888.9676311,34.30185834,3.748595708,45.34797833,43.96814577,7.551571157,1207.168205
