date,lat_dd,long_dd,date_lag_4yearminus,lat_lo,lon_lo,P (dbar),salinity (psu),temp (in_situ),DO (umol/L),DO (umol/kg),pH,pCO2 (uatm)
9/1/2012,44.63194444,-124.7694444,9/1/2008,44.630631,-124.772277,323.5177378,34.00958694,6.72026158,97.64366826,94.96863622,7.585017074,1168.446471
9/2/2012,44.54944444,-124.5663889,9/2/2008,44.540541,-124.561056,137.6376202,33.7999343,6.990107446,98.02340646,95.43602938,7.56114352,1262.288623
9/2/2012,44.52861111,-124.6183333,9/2/2008,44.522523,-124.613861,176.7764487,33.84926167,7.044422857,100.0321345,97.37171629,7.582827078,1195.220537
9/2/2012,44.43194444,-124.7938889,9/2/2008,44.432432,-124.79868,316.6977161,34.03555844,6.396278526,86.51171346,84.13894048,7.595875052,1146.383098
9/2/2012,44.52055556,-124.8266667,9/2/2008,44.522523,-124.825083,378.961038,34.05817236,6.234406383,90.38011724,87.8733262,7.596996669,1131.314943
9/2/2012,44.21694444,-124.9894444,9/2/2008,44.216216,-124.983498,437.2778718,34.07317214,6.012748383,70.82284182,68.83775387,7.579086904,1183.486793
9/3/2012,44.27027778,-124.3233333,9/3/2008,44.27027,-124.323432,80.1607642,33.66747375,7.359690951,94.28679917,91.83567254,7.52548961,1385.193438
9/3/2012,44.04916667,-124.4961111,9/3/2008,44.054054,-124.508251,127.092327,33.94909789,7.091479453,104.3348652,101.5755075,7.62570753,1085.104243
9/3/2012,43.95055556,-124.4672222,9/3/2008,43.945946,-124.455446,122.3709279,33.86568265,7.246851021,101.9030761,99.2185869,7.605860666,1139.016032
9/3/2012,43.89277778,-124.5744444,9/3/2008,43.891892,-124.587459,230.6742988,34.00221296,7.049059818,104.8451704,102.020294,7.63501417,1049.661876
9/3/2012,43.65861111,-124.7516667,9/3/2008,43.657658,-124.745875,593.2024206,34.12864512,5.226123035,55.59832126,53.99462592,7.564104818,1205.008435
9/4/2012,43.72194444,-124.6858333,9/4/2008,43.72973,-124.693069,459.3326522,34.07590173,5.972563901,71.14699806,69.14551521,7.583894516,1163.496888
9/4/2012,43.69555556,-124.5497222,9/4/2008,43.693694,-124.561056,200.975199,33.97954178,6.949830815,97.2138326,94.60747182,7.626852816,1076.534191
9/4/2012,43.65833333,-124.3733333,9/4/2008,43.657658,-124.376238,112.9387472,33.86436419,7.258913277,111.283959,108.3572182,7.633755021,1064.512385
9/4/2012,43.51611111,-124.4683333,9/4/2008,43.513514,-124.455446,118.5692623,33.83519541,7.217031302,110.7565819,107.8427904,7.644469833,1038.129698
9/5/2012,43.42805556,-124.5325,9/5/2008,43.423423,-124.534653,119.0672632,33.8539394,7.197172686,107.2172587,104.3945483,7.639077742,1052.32034
9/5/2012,43.425,-125.0538889,9/5/2008,43.423423,-125.062706,1132.727304,34.3537788,3.551176142,45.69539855,44.25433883,7.557261866,1157.728301
9/6/2012,43.04888889,-124.5258333,9/6/2008,43.045045,-124.534653,77.61388477,33.92384291,7.080192364,107.6513947,104.8294568,7.641415098,1050.073143
9/6/2012,42.96611111,-124.7102778,9/6/2008,42.972973,-124.719472,142.7673979,33.88282199,7.215026422,113.2154442,110.2209641,7.648138078,1025.551741
9/6/2012,42.69916667,-124.8416667,9/6/2008,42.702703,-124.851485,565.138448,34.15171563,5.682403132,56.71985145,55.09297948,7.575150561,1179.893749
9/7/2012,42.59777778,-124.6308333,9/7/2008,42.594595,-124.640264,118.9055012,34.07981144,7.839909743,96.215649,93.67497159,7.65410406,1021.603029
9/7/2012,42.46944444,-124.5836111,9/7/2008,42.468468,-124.587459,79.70038796,34.07113747,8.304690475,113.7647646,110.7883482,7.707321211,901.4465277
9/7/2012,42.40361111,-124.5966667,9/7/2008,42.396396,-124.587459,91.54303408,34.08044919,8.157838053,102.0177146,99.34052513,7.685826862,950.0709814
9/7/2012,42.33555556,-124.7966667,9/7/2008,42.342342,-124.79868,689.8419275,34.20365368,5.097624023,43.96432469,42.6747243,7.554821798,1217.659846
9/8/2012,42.12,-124.8597222,9/8/2008,42.126126,-124.851485,808.0796846,34.25526905,4.52544314,27.30766524,26.48974029,7.523188799,1306.785123
9/8/2012,42.1875,-124.6777778,9/8/2008,42.18018,-124.666667,491.3520007,34.17013524,6.38525154,48.2557474,46.89080231,7.578616471,1179.174392
9/8/2012,42.25194444,-124.6697222,9/8/2008,42.252252,-124.666667,428.8687317,34.18717363,6.834381034,53.3983384,51.90491088,7.586880714,1165.469703
9/9/2012,42.18027778,-124.5752778,9/9/2008,42.18018,-124.587459,204.4819016,34.07498433,7.871275647,92.24221412,89.77298497,7.652479159,1016.991158
9/9/2012,42.20277778,-124.5141667,9/9/2008,42.198198,-124.508251,125.576726,34.07664841,8.038529213,100.6180846,97.96131738,7.677932374,963.9785631
8/24/2013,45.20277778,-124.6422222,8/24/2009,45.207207,-124.640264,374.6659763,34.02353378,6.25933655,85.01709288,82.6630636,7.604407795,1117.832545
8/24/2013,45.33333333,-124.7063889,8/24/2009,45.333333,-124.719472,488.5763924,34.12383543,5.904784974,80.02697433,77.76199802,7.594600897,1128.876146
8/24/2013,45.57138889,-124.6766667,8/24/2009,45.567568,-124.666667,428.922999,34.05445259,6.220731991,86.30187789,83.88956969,7.592212938,1139.148805
8/24/2013,45.68555556,-124.8188889,8/24/2009,45.693694,-124.825083,649.6883561,34.17074199,4.938850564,56.01997662,54.38668079,7.570633188,1187.610318
8/24/2013,45.64138889,-125.1725,8/24/2009,45.63964,-125.168317,1145.051762,34.38683744,3.323687463,40.7796744,39.48938245,7.556193047,1166.187264
8/25/2013,45.70666667,-124.7105556,8/25/2009,45.711712,-124.719472,285.4168947,33.90332612,6.850501797,94.93572348,92.3597244,7.586925792,1171.444833
8/25/2013,45.73305556,-124.5463889,8/25/2009,45.72973,-124.534653,193.1168836,33.79880411,6.984292013,100.8716165,98.18465181,7.591730477,1167.561391
8/25/2013,45.86694444,-124.4675,8/25/2009,45.873874,-124.455446,155.5180367,33.68563405,7.060340246,109.8100275,106.9133538,7.586358605,1182.660832
8/25/2013,46.20638889,-124.9855556,8/25/2009,46.198198,-124.983498,1044.245753,34.36032139,3.410838479,43.88036351,42.51225289,7.560694672,1162.961364
8/26/2013,46.70583333,-125.0780556,8/26/2009,46.702703,-125.089109,863.2080839,34.28098817,3.960606661,48.04154002,46.58701508,7.559462762,1187.433872
8/26/2013,46.63583333,-124.9361111,8/26/2009,46.630631,-124.930693,701.5578782,34.18670672,4.668382326,58.20640295,56.49370525,7.570686497,1174.273644
8/26/2013,46.67611111,-124.9405556,8/26/2009,46.684685,-124.930693,827.0277657,34.23813001,4.123939389,56.23900119,54.54792941,7.568833696,1159.249363
8/26/2013,46.75805556,-124.9463889,8/26/2009,46.756757,-124.957096,681.1446054,34.18533659,4.758942557,59.61021493,57.86217842,7.570928461,1174.949037
8/26/2013,46.75361111,-124.7927778,8/26/2009,46.756757,-124.79868,183.8380063,33.68125868,7.105782429,114.29422,111.2661848,7.627324722,1072.337621
8/27/2013,47.50277778,-125.0894444,8/27/2009,47.495495,-125.089109,786.2944737,34.25965877,4.480479536,67.06964077,65.06647714,7.577065695,1137.814302
8/27/2013,47.67194444,-125.2022222,8/27/2009,47.675676,-125.194719,714.9074926,34.20397108,4.684964428,63.87098677,61.98725259,7.571483386,1165.451193
8/27/2013,47.8,-125.2219444,8/27/2009,47.801802,-125.221122,571.8855136,34.13035098,5.323507064,77.88947539,75.65086214,7.58765692,1136.382508
8/27/2013,47.99777778,-125.2213889,8/27/2009,48,-125.221122,160.5790252,33.63699939,6.948262602,130.9112974,127.4578577,7.661967473,985.4636148
8/27/2013,48.06055556,-125.2769444,8/27/2009,48.054054,-125.273927,162.502844,33.73785444,6.916209146,127.9771781,124.5900315,7.659273519,992.6601305
8/28/2013,48.11888889,-125.7025,8/28/2009,48.126126,-125.69637,243.1396013,33.80109141,6.519689539,108.5300579,105.6086689,7.603908061,1124.464041
8/28/2013,48.20638889,-125.7886111,8/28/2009,48.198198,-125.775578,786.8531385,34.22400206,4.366844615,75.87927177,73.61382086,7.582275936,1116.961219
8/28/2013,48.3975,-124.8802778,8/28/2009,48.396396,-124.877888,318.1199114,33.76556856,6.629422093,134.2739898,130.6212736,7.631211765,1032.502049
8/29/2013,47.79916667,-124.8575,8/29/2009,47.801802,-124.851485,91.51137226,33.20561864,7.024661049,142.7550592,139.079642,7.660474143,990.4550116
8/29/2013,47.76166667,-124.7730556,8/29/2009,47.765766,-124.772277,74.51243092,33.21206713,7.003367874,141.9998928,138.3534069,7.670169984,970.4013531
8/29/2013,47.61972222,-124.8208333,8/29/2009,47.621622,-124.825083,99.42695546,33.27552869,6.955013495,141.0676202,137.4221212,7.662791933,984.2046379
8/29/2013,47.62027778,-124.8491667,8/29/2009,47.621622,-124.851485,107.2938933,33.27937074,6.956959704,143.9227363,140.1981242,7.674308682,956.1485861
8/29/2013,47.63277778,-125.07,8/29/2009,47.63964,-125.062706,194.7120851,33.60496759,6.890288245,122.57556,119.3259048,7.652203066,1007.594379
8/30/2013,47.26222222,-124.8827778,8/30/2009,47.261261,-124.877888,318.6491707,33.89694162,6.562295791,100.6033527,97.85566513,7.608068683,1109.527475
8/30/2013,47.09833333,-124.4738889,8/30/2009,47.099099,-124.481848,61.47048309,33.28721163,6.974270039,91.58944745,89.23704782,7.486779979,1515.277816
8/30/2013,47.00194444,-124.5313889,8/30/2009,47.009009,-124.534653,73.65489622,33.33399031,6.997174354,129.1349819,125.8075101,7.6369236,1054.312045
8/30/2013,46.63722222,-124.2991667,8/30/2009,46.630631,-124.29703,65.04195184,33.30199515,7.031394585,104.3213944,101.6402018,7.535512657,1347.787522
8/31/2013,46.32138889,-124.5638889,8/31/2009,46.324324,-124.561056,151.087827,33.51922607,7.205734991,117.037256,113.9690392,7.633682342,1060.115339
8/31/2013,46.26638889,-124.575,8/31/2009,46.27027,-124.587459,331.9407195,33.98510473,6.783084373,99.96581303,97.22625273,7.597858347,1134.978041
8/31/2013,46.20194444,-124.4983333,8/31/2009,46.198198,-124.508251,252.5358907,33.81341665,6.974291217,110.5857488,107.6101255,7.611075496,1104.737221
8/31/2013,46.17055556,-124.4363889,8/31/2009,46.162162,-124.429043,127.6767857,33.49171873,7.169958405,123.6974809,120.4691843,7.644629002,1031.778542
9/1/2013,45.61472222,-124.1427778,9/1/2009,45.621622,-124.138614,94.20031521,33.64164526,7.139104019,93.35774873,90.9240807,7.538661655,1338.842567
9/1/2013,45.40777778,-124.3536111,9/1/2009,45.405405,-124.349835,191.7826289,33.84340299,7.149095372,95.36765705,92.82677436,7.567266925,1240.188287
9/1/2013,45.43583333,-124.4527778,9/1/2009,45.441441,-124.455446,321.3071865,33.99912115,6.734524903,94.57418711,91.9850605,7.598140995,1136.378888
9/2/2013,45.00166667,-124.1119444,9/2/2009,45.009009,-124.112211,74.94200269,33.61084964,7.190367624,87.06655173,84.80677967,7.506529527,1449.696754
9/2/2013,44.93722222,-124.2291667,9/2/2009,44.936937,-124.217822,117.8738727,33.64515474,7.203501277,89.35241743,87.01446111,7.522718771,1388.128784
9/6/2013,45.27361111,-124.1811111,9/6/2009,45.279279,-124.191419,135.0804116,33.57297954,7.306882315,86.6575131,84.38943577,7.457554424,1616.42034
9/6/2013,45.26194444,-124.3205556,9/6/2009,45.261261,-124.323432,210.5716928,33.67511819,7.230726272,96.21677902,93.65854601,7.545110144,1302.20213
9/6/2013,45.06444444,-124.3386111,9/6/2009,45.063063,-124.349835,218.5802469,33.7267518,7.254026462,97.84475873,95.23639476,7.557150007,1264.928623
9/6/2013,44.91805556,-124.7158333,9/6/2009,44.918919,-124.719472,472.1965657,34.07180439,6.072217734,92.09662515,89.50214828,7.606107544,1094.654141
9/6/2013,44.81,-124.8475,9/6/2009,44.810811,-124.851485,474.2102652,34.06484114,6.186785087,84.01012299,81.64439325,7.591125403,1138.860833
9/7/2013,44.73638889,-124.5327778,9/7/2009,44.738739,-124.534653,163.6658233,33.63960045,7.376086812,104.9449251,102.1808939,7.559391943,1264.511454
9/7/2013,44.52055556,-124.6230556,9/7/2009,44.522523,-124.613861,176.7731595,33.60690009,7.549234022,123.7796829,120.5184937,7.6563793,1000.615343
9/7/2013,44.31388889,-125.0833333,9/7/2009,44.306306,-125.089109,1033.946584,34.35357493,3.630400914,45.17114609,43.76618003,7.556250645,1174.336079
9/7/2013,44.06055556,-124.9805556,9/7/2009,44.054054,-124.983498,587.7995043,34.10169068,5.230986807,62.21097218,60.41927919,7.575339666,1174.52518
9/7/2013,44.09638889,-124.7802778,9/7/2009,44.09009,-124.772277,111.7027508,33.85433076,7.782851746,93.67252749,91.21690013,7.545485205,1321.238212
9/8/2013,44.45305556,-124.3366667,9/8/2009,44.45045,-124.349835,70.81313946,33.43714619,7.504249589,127.0086776,123.736424,7.643529476,1042.207379
9/8/2013,44.40361111,-124.2791667,9/8/2009,44.396396,-124.270627,68.13170149,33.65894747,7.571110459,62.20900388,60.59721996,7.405859181,1849.469154
9/8/2013,44.37916667,-124.4511111,9/8/2009,44.378378,-124.455446,84.28932017,33.38508766,7.590550167,132.6604632,129.2415283,7.674481658,965.7865708
9/8/2013,44.30361111,-124.4163889,9/8/2009,44.306306,-124.429043,92.60946391,33.66455854,7.528419269,65.86626166,64.15203873,7.422748468,1771.244822
9/8/2013,44.27833333,-124.5338889,9/8/2009,44.27027,-124.534653,97.26302561,33.65359931,7.403602727,68.10053036,66.32619191,7.427562513,1747.421241
9/8/2013,44.20833333,-124.5261111,9/8/2009,44.216216,-124.534653,100.7187563,33.70794513,7.576307814,68.6122192,66.82233587,7.438222633,1706.652698
9/9/2013,44.1775,-124.2191667,9/9/2009,44.18018,-124.217822,60.31645661,33.49178852,7.781335729,96.30112171,93.82412164,7.457266416,1637.612115
9/9/2013,44.06861111,-124.22,9/9/2009,44.072072,-124.217822,58.32961936,33.46156289,7.607435628,118.5227227,115.4750039,7.559253489,1280.465797
9/9/2013,43.99222222,-124.2552778,9/9/2009,44,-124.244224,72.27012869,33.4987786,7.602037335,102.7838444,100.1316868,7.519395861,1407.352627
9/11/2013,43.05527778,-124.9186111,9/11/2009,43.063063,-124.930693,656.4197216,34.19926513,5.0680545,54.55024502,52.95796275,7.575806487,1170.075218
9/11/2013,42.86222222,-124.8272222,9/11/2009,42.864865,-124.825083,283.4854993,34.03185515,8.219273316,111.8968899,108.8725003,7.685662962,929.2516463
9/11/2013,42.52722222,-124.6088889,9/11/2009,42.522523,-124.613861,94.48992039,33.64191207,8.387088058,174.6716915,170.1484155,7.792524787,722.0776462
9/11/2013,42.5275,-124.6338889,9/11/2009,42.522523,-124.640264,103.057168,33.70561673,8.394030813,167.298356,162.9520062,7.7806585,743.6810935
9/11/2013,42.31861111,-124.7980556,9/11/2009,42.324324,-124.79868,645.2391072,34.18856408,5.125921017,42.59138879,41.35091963,7.554859057,1230.725687
9/12/2013,42.22444444,-124.9002778,9/12/2009,42.216216,-124.90429,924.9992384,34.35466329,4.132237303,27.22968036,26.39710595,7.53512522,1258.577442
9/12/2013,42.13,-124.8133333,9/12/2009,42.126126,-124.825083,711.4791298,34.23502419,5.140943726,29.90963459,29.0289685,7.525704142,1313.238067
9/12/2013,42.09666667,-124.6091667,9/12/2009,42.09009,-124.613861,312.2891328,34.03923069,8.056270518,108.6234009,105.67091,7.680911348,936.4118748
9/13/2013,42.01472222,-124.9708333,9/13/2009,42.018018,-124.983498,1073.172808,34.40309178,3.918484901,13.74120124,13.31146668,7.523814583,1277.171627
5/25/2013,45.17527778,-124.975,5/25/2009,45.171171,-124.983498,1012.306639,34.32986429,3.720266932,42.80562609,41.47940929,7.56064181,1171.813057
5/25/2013,45.36638889,-124.7830556,5/25/2009,45.369369,-124.772277,596.7465479,34.14000997,4.960751271,63.64546737,61.8060785,7.57978555,1157.864999
5/25/2013,45.38055556,-124.6727778,5/25/2009,45.387387,-124.666667,395.9518378,34.03808399,6.049315425,85.26561269,82.89360275,7.608164698,1101.327832
5/25/2013,45.55361111,-124.5405556,5/25/2009,45.54955,-124.534653,418.0861461,34.0871794,5.899313996,87.05316674,84.61822656,7.614583549,1081.31197
5/26/2013,46.26083333,-124.8788889,5/26/2009,46.252252,-124.877888,794.247545,34.22469035,4.221717773,48.84077298,47.38012458,7.562354352,1189.554764
5/26/2013,46.19138889,-124.9161111,5/26/2009,46.198198,-124.90429,813.698243,34.23744037,4.146631798,48.1090605,46.66537608,7.561124445,1190.394076
5/26/2013,46.35861111,-124.6633333,5/26/2009,46.36036,-124.666667,792.4195985,34.2094271,4.166234967,58.60150675,56.84969946,7.576341938,1142.371415
5/26/2013,46.46638889,-124.7838889,5/26/2009,46.468468,-124.772277,814.7021569,34.23633008,4.119936192,53.89079805,52.27325347,7.569715397,1161.405795
5/26/2013,46.86472222,-125.1613889,5/26/2009,46.864865,-125.168317,758.5731588,34.22221561,4.311203912,56.55179479,54.86995051,7.573098136,1158.448732
5/27/2013,47.46472222,-125.1661111,5/27/2009,47.459459,-125.168317,649.0319475,34.1946725,4.836275648,62.81819669,60.98495458,7.577296876,1160.669558
5/27/2013,47.7,-125.4080556,5/27/2009,47.693694,-125.405941,1030.688399,34.31515767,3.655167814,39.20866541,37.99090374,7.537689527,1230.906199
5/27/2013,47.92361111,-125.2863889,5/27/2009,47.927928,-125.273927,322.6453557,34.0403308,5.815544437,98.1712832,95.46854063,7.625340644,1061.551026
5/27/2013,48.10555556,-125.7377778,5/27/2009,48.108108,-125.749175,378.2059177,34.02501618,5.228598917,75.42715844,73.32773771,7.600315084,1127.620943
5/28/2013,48.37194444,-124.7783333,5/28/2009,48.378378,-124.772277,96.58851221,33.42739166,6.801436754,164.1111096,159.852136,7.731286339,830.6448919
5/28/2013,48.08666667,-125.0338889,5/28/2009,48.09009,-125.036304,257.4465122,33.90408399,6.061867476,135.4002831,131.7289599,7.685661268,915.9494084
5/28/2013,48.00388889,-124.9622222,5/28/2009,48,-124.957096,98.67976031,33.49975577,6.543561239,152.3606886,148.3903127,7.716942385,863.6662566
5/28/2013,47.77138889,-124.8966667,5/28/2009,47.765766,-124.90429,104.151365,33.40282549,6.666264972,156.2323249,152.1710941,7.729604265,837.983724
5/28/2013,47.60277778,-124.9638889,5/28/2009,47.603604,-124.957096,154.2500402,33.60695566,6.50873314,141.5946158,137.8585739,7.70023843,896.2476799
5/29/2013,47.22888889,-124.5086111,5/29/2009,47.225225,-124.508251,60.93130811,33.53822041,6.760388647,145.735508,141.9617124,7.687049635,933.5083798
5/29/2013,47.27055556,-124.5688889,5/29/2009,47.279279,-124.561056,67.98189617,33.50801732,6.753066897,143.0831223,139.3766915,7.689933821,927.7301862
5/29/2013,47.20388889,-124.8997222,5/29/2009,47.207207,-124.90429,252.2008467,34.03146332,6.598220694,127.299068,123.8469508,7.672575224,951.8771701
5/29/2013,46.93416667,-124.6530556,5/29/2009,46.936937,-124.640264,103.7711276,33.65817933,6.804276754,124.1585093,120.9097277,7.637834614,1051.829334
5/29/2013,46.89694444,-124.4633333,5/29/2009,46.900901,-124.455446,74.80704993,33.68436337,6.839192589,120.2751488,117.1414295,7.633794205,1067.017716
5/30/2013,46.7375,-124.6872222,5/30/2009,46.738739,-124.693069,140.259788,33.77738593,6.695000646,111.0101892,108.0763315,7.632889477,1065.116975
5/30/2013,46.63611111,-124.6766667,5/30/2009,46.630631,-124.666667,287.464239,34.04659692,6.409107429,93.95249037,91.38685332,7.618977831,1088.778072
5/30/2013,46.5075,-124.6705556,5/30/2009,46.504505,-124.666667,503.5665789,34.1475495,5.403300299,74.34585961,72.2308336,7.597689456,1122.041128
5/30/2013,46.39944444,-124.6555556,5/30/2009,46.396396,-124.666667,1026.977773,34.29680599,3.545787591,51.83248507,50.22353532,7.563626806,1146.557259
5/30/2013,46.36472222,-124.4327778,5/30/2009,46.36036,-124.429043,113.8695457,33.68074382,6.910707917,131.1969279,127.7578428,7.666748088,980.0062621
5/31/2013,46.23833333,-124.4916667,5/31/2009,46.234234,-124.481848,379.6206875,34.0899969,5.995120646,103.6545937,100.7736409,7.633996072,1031.94536
5/31/2013,46.06444444,-124.7316667,5/31/2009,46.072072,-124.719472,327.4732524,34.06818997,6.145417363,91.33496536,88.82040436,7.621117787,1078.274961
5/31/2013,45.97805556,-124.6741667,5/31/2009,45.981982,-124.666667,201.4506209,33.852546,6.795340171,121.6588047,118.4058241,7.666287399,974.7797371
5/31/2013,45.97138889,-124.6327778,5/31/2009,45.963964,-124.640264,189.9098491,33.68134603,6.826913669,125.6240908,122.2879586,7.669841969,966.6917929
5/31/2013,45.87083333,-124.2080556,5/31/2009,45.873874,-124.217822,112.0569776,33.8170404,6.936739129,117.1176716,114.0370438,7.616766574,1105.975974
6/1/2013,45.60277778,-124.4652778,6/1/2009,45.603604,-124.455446,203.9248854,33.9090929,6.332873276,93.39712828,90.88929842,7.622966135,1086.505409
6/1/2013,45.53777778,-124.4244444,6/1/2009,45.531532,-124.429043,208.1871877,33.87774502,6.445710833,99.32725984,96.6620958,7.636184119,1051.522735
6/1/2013,45.48833333,-124.0758333,6/1/2009,45.495495,-124.085809,80.69055877,33.52188318,7.097309965,139.0544671,135.4494945,7.668244988,978.0942313
6/1/2013,45.40611111,-124.1769444,6/1/2009,45.405405,-124.165017,114.1805443,33.73191461,6.829034441,104.0478655,101.3152476,7.585802847,1192.755133
6/1/2013,45.3875,-124.2983333,6/1/2009,45.387387,-124.29703,178.7937107,33.9093429,6.677709553,94.57268568,92.04781981,7.598613351,1151.637811
6/1/2013,45.27666667,-124.2666667,6/1/2009,45.279279,-124.270627,178.7844622,33.88996532,6.734950627,101.275265,98.57368635,7.626083001,1078.60969
6/1/2013,45.28472222,-124.1941667,6/1/2009,45.279279,-124.191419,135.0786133,33.81466363,6.852661857,98.23125284,95.63662562,7.596950375,1161.660321
6/2/2013,45.23194444,-124.1888889,6/2/2009,45.225225,-124.191419,136.0957536,33.77764849,6.828902295,111.6009928,108.6554662,7.644257754,1035.709502
6/2/2013,45.19138889,-124.3938889,6/2/2009,45.189189,-124.40264,378.0648512,34.05792414,5.892340501,83.0582063,80.75117325,7.600606772,1120.851767
6/2/2013,45.12666667,-124.4827778,6/2/2009,45.135135,-124.481848,367.8904538,34.0468551,6.150247048,87.28572013,84.8686995,7.605090463,1110.649786
6/2/2013,45.13166667,-124.6855556,6/2/2009,45.135135,-124.693069,548.1036295,34.11530295,5.19675356,76.66443088,74.46854671,7.601498632,1099.147004
6/3/2013,44.84166667,-124.1366667,6/3/2009,44.846847,-124.138614,64.95586271,33.71943985,7.012231781,91.25278681,88.87881004,7.526503733,1381.465163
6/7/2013,44.99305556,-124.38,6/7/2009,44.990991,-124.376238,215.2995005,33.88570083,6.715832804,110.3627732,107.4014277,7.643095017,1028.988602
6/7/2013,44.96277778,-124.51,6/7/2009,44.954955,-124.508251,392.8210183,34.05971219,6.01423217,86.56350639,84.15479543,7.608143816,1100.185644
6/7/2013,44.89722222,-124.6613889,6/7/2009,44.900901,-124.666667,342.1993336,34.03276738,6.270489765,88.37612057,85.9410769,7.610201998,1102.452379
6/7/2013,44.90333333,-124.6933333,6/7/2009,44.900901,-124.693069,403.7289906,34.06739777,5.924818917,90.64514412,88.11702692,7.619438283,1068.433076
6/7/2013,44.93527778,-124.7605556,6/7/2009,44.936937,-124.772277,490.9666652,34.06899517,5.387151738,70.9764602,68.96524802,7.594972243,1130.211633
6/7/2013,44.77444444,-124.6544444,6/7/2009,44.774775,-124.666667,281.3713847,34.02453162,6.584448628,110.5422436,107.5308709,7.646163974,1012.513702
6/8/2013,44.60833333,-125.1513889,6/8/2009,44.612613,-125.141914,914.3640331,34.28468843,3.91663614,42.78940227,41.48413881,7.558066555,1188.910191
6/8/2013,44.48166667,-124.7797222,6/8/2009,44.486486,-124.772277,315.3593198,34.05670825,6.631177609,101.8576508,99.06601161,7.624394043,1066.428258
6/8/2013,44.27861111,-125.1183333,6/8/2009,44.27027,-125.115512,1088.14629,34.36609025,3.605883565,37.19897738,36.03286429,7.548513537,1196.890702
6/9/2013,44.19972222,-124.4691667,6/9/2009,44.198198,-124.481848,101.4588592,33.84623436,7.13439607,95.25602549,92.75526015,7.589974017,1187.603827
6/9/2013,44.17972222,-124.3244444,6/9/2009,44.18018,-124.323432,83.70740596,33.7550921,7.195853239,76.83879393,74.83335279,7.497775273,1483.332469
6/9/2013,44.18027778,-124.2491667,6/9/2009,44.18018,-124.244224,71.17317859,33.67237728,7.390203323,65.84939593,64.14015465,7.419858938,1787.29218
6/9/2013,43.94777778,-124.3202778,6/9/2009,43.945946,-124.323432,106.6191032,33.85652889,7.157916597,81.05678177,78.92661227,7.534144011,1357.193768
6/10/2013,44.09138889,-124.9280556,6/10/2009,44.09009,-124.930693,277.4622129,34.00103378,6.724978112,93.56839336,91.02438337,7.610760704,1108.900976
6/10/2013,43.98277778,-124.6830556,6/10/2009,43.981982,-124.693069,123.8357633,33.91264352,6.959100374,103.7869587,101.044561,7.634498324,1063.459782
6/10/2013,43.87138889,-124.7055556,6/10/2009,43.873874,-124.693069,273.1627805,34.04674378,6.929018946,84.72700509,82.42438233,7.599820866,1142.753384
6/10/2013,43.92361111,-124.8447222,6/10/2009,43.927928,-124.851485,174.4143557,33.95084242,6.933028529,100.8105988,98.1213984,7.630742955,1067.937229
6/10/2013,43.73916667,-124.8836111,6/10/2009,43.747748,-124.877888,751.3051504,34.24424505,4.473500761,41.50797965,40.27498581,7.546629733,1242.146911
6/10/2013,43.72833333,-124.9230556,6/10/2009,43.72973,-124.930693,1131.947429,34.37137847,3.300107684,39.83715972,38.57929169,7.548920644,1180.60692
6/11/2013,43.62361111,-124.6861111,6/11/2009,43.621622,-124.693069,465.1105438,34.11548628,5.927174442,56.92498389,55.32017388,7.560492946,1231.90286
6/11/2013,43.77666667,-124.5072222,6/11/2009,43.783784,-124.508251,148.6032954,33.85419729,7.114445713,99.76841814,97.12782905,7.607659737,1131.487083
6/11/2013,43.91583333,-124.3583333,6/11/2009,43.90991,-124.349835,112.6168262,33.8587845,7.153933441,77.64178267,75.59915612,7.525276268,1386.203891
6/11/2013,43.80055556,-124.2391667,6/11/2009,43.801802,-124.244224,71.47879218,33.76220339,7.236763758,58.32584065,56.80669681,7.417736123,1799.505278
6/12/2013,43.68805556,-124.3702778,6/12/2009,43.693694,-124.376238,110.4301639,33.83772317,7.19205237,68.88124839,67.0711872,7.483412821,1532.465354
6/12/2013,43.42194444,-124.4141667,6/12/2009,43.423423,-124.40264,84.18502615,33.68273986,7.371101862,85.42243351,83.19949488,7.478855497,1549.771673
6/12/2013,43.37583333,-124.6469444,6/12/2009,43.369369,-124.640264,189.4295283,33.92324487,7.139395927,86.84999492,84.53171598,7.562598372,1256.56716
6/12/2013,43.41277778,-124.7180556,6/12/2009,43.405405,-124.719472,455.1605094,34.10157329,6.067941432,63.87194573,62.07585705,7.572993153,1195.955032
6/12/2013,43.32416667,-124.6202778,6/12/2009,43.315315,-124.613861,141.3621075,33.85928072,7.240501429,96.30788378,93.76322565,7.566785186,1247.844666
6/13/2013,43.17722222,-124.5822222,6/13/2009,43.171171,-124.587459,104.1682189,33.83016963,7.870718177,135.0654361,131.5332475,7.647114645,1035.89503
6/13/2013,42.99194444,-124.7,6/13/2009,42.990991,-124.693069,137.9642845,33.99157177,7.420109557,97.4730913,94.89187026,7.625706657,1087.585777
6/13/2013,43.00027778,-124.8002778,6/13/2009,43.009009,-124.79868,133.457075,33.96073363,7.059781984,88.45308052,86.11016185,7.606453392,1139.204433
6/14/2013,42.41027778,-124.7388889,6/14/2009,42.414414,-124.745875,310.7732705,34.0789283,7.47552865,82.44893577,80.19904726,7.618600292,1089.502331
