"sex","cw_mm","day","age_yr","age_yr_int","weight_g","weight_kg"
"Female",0.672268907563025,17,0.0465753424657534,1,2.97840362041761e-05,2.97840362041761e-08
"Female",0.714285714285714,18,0.0493150684931507,1,3.59420845230563e-05,3.59420845230563e-08
"Female",0.756302521008403,19,0.0520547945205479,1,4.2909788182127e-05,4.2909788182127e-08
"Female",0.798319327731092,20,0.0547945205479452,1,5.0739685130308e-05,5.0739685130308e-08
"Female",0.840336134453782,21,0.0575342465753425,1,5.94846062863347e-05,5.94846062863347e-08
"Female",0.882352941176471,22,0.0602739726027397,1,6.91976615987339e-05,6.91976615987339e-08
"Female",0.92436974789916,23,0.063013698630137,1,7.99322274369162e-05,7.99322274369162e-08
"Female",0.966386554621849,24,0.0657534246575342,1,9.17419351285196e-05,9.17419351285196e-08
"Female",1.00840336134454,25,0.0684931506849315,1,0.000104680660491109,1.04680660491109e-07
"Female",1.05042016806723,26,0.0712328767123288,1,0.000118802514232242,1.18802514232242e-07
"Female",1.09243697478992,27,0.073972602739726,1,0.000134161833112497,1.34161833112497e-07
"Female",1.13445378151261,28,0.0767123287671233,1,0.000150813171782568,1.50813171782568e-07
"Female",1.17647058823529,29,0.0794520547945206,1,0.000168811295218951,1.68811295218951e-07
"Female",1.21848739495798,30,0.0821917808219178,1,0.000188211171693679,1.88211171693679e-07
"Female",1.26050420168067,31,0.0849315068493151,1,0.00020906796622259,2.0906796622259e-07
"Female",1.30252100840336,32,0.0876712328767123,1,0.000231437034444117,2.31437034444117e-07
"Female",1.34453781512605,33,0.0904109589041096,1,0.000255373916886849,2.55373916886849e-07
"Female",1.38655462184874,34,0.0931506849315069,1,0.000280934333589372,2.80934333589372e-07
"Female",1.42857142857143,35,0.0958904109589041,1,0.000308174179040385,3.08174179040385e-07
"Female",1.47058823529412,36,0.0986301369863014,1,0.000337149517410859,3.37149517410859e-07
"Female",1.51260504201681,37,0.101369863013699,1,0.000367916578053257,3.67916578053257e-07
"Female",1.5546218487395,38,0.104109589041096,1,0.000400531751245643,4.00531751245643e-07
"Female",1.59663865546218,39,0.106849315068493,1,0.000435051584160892,4.35051584160892e-07
"Female",1.63865546218487,40,0.10958904109589,1,0.000471532777043327,4.71532777043327e-07
"Female",1.68067226890756,41,0.112328767123288,1,0.000510032179576905,5.10032179576905e-07
"Female",1.72268907563025,42,0.115068493150685,1,0.000550606787430689,5.50606787430689e-07
"Female",1.76470588235294,43,0.117808219178082,1,0.000593313738968718,5.93313738968718e-07
"Female",1.80672268907563,44,0.120547945205479,1,0.00063821031211262,6.3821031211262e-07
"Female",1.84873949579832,45,0.123287671232877,1,0.000685353921346418,6.85353921346418e-07
"Female",1.89075630252101,46,0.126027397260274,1,0.000734802114853895,7.34802114853895e-07
"Female",1.9327731092437,47,0.128767123287671,1,0.000786612571779788,7.86612571779788e-07
"Female",1.97478991596639,48,0.131506849315068,1,0.000840843099606801,8.40843099606801e-07
"Female",2.01680672268908,49,0.134246575342466,1,0.000897551631641135,8.97551631641135e-07
"Female",2.05882352941176,50,0.136986301369863,1,0.000956796224599814,9.56796224599814e-07
"Female",2.10084033613445,51,0.13972602739726,1,0.00101863505629366,1.01863505629366e-06
"Female",2.14285714285714,52,0.142465753424658,1,0.00108312642340025,1.08312642340025e-06
"Female",2.18487394957983,53,0.145205479452055,1,0.00115032873932158,1.15032873932158e-06
"Female",2.22689075630252,54,0.147945205479452,1,0.00122030053212172,1.22030053212172e-06
"Female",2.26890756302521,55,0.150684931506849,1,0.00129310044253987,1.29310044253987e-06
"Female",2.3109243697479,56,0.153424657534247,1,0.00136878722207473,1.36878722207473e-06
"Female",2.35294117647059,57,0.156164383561644,1,0.00144741973113641,1.44741973113641e-06
"Female",2.39495798319328,58,0.158904109589041,1,0.00152905693726225,1.52905693726225e-06
"Female",2.43697478991597,59,0.161643835616438,1,0.00161375791339318,1.61375791339318e-06
"Female",2.47899159663866,60,0.164383561643836,1,0.0017015818362077,1.7015818362077e-06
"Female",2.52100840336134,61,0.167123287671233,1,0.00179258798451045,1.79258798451045e-06
"Female",2.56302521008403,62,0.16986301369863,1,0.00188683573767272,1.88683573767272e-06
"Female",2.60504201680672,63,0.172602739726027,1,0.00198438457412242,1.98438457412242e-06
"Female",2.64705882352941,64,0.175342465753425,1,0.00208529406988118,2.08529406988118e-06
"Female",2.6890756302521,65,0.178082191780822,1,0.00218962389714619,2.18962389714619e-06
"Female",2.73109243697479,66,0.180821917808219,1,0.00229743382291503,2.29743382291503e-06
"Female",2.77310924369748,67,0.183561643835616,1,0.00240878370765125,2.40878370765125e-06
"Female",2.81512605042017,68,0.186301369863014,1,0.00252373350398903,2.52373350398903e-06
"Female",2.85714285714286,69,0.189041095890411,1,0.00264234325547514,2.64234325547514e-06
"Female",2.89915966386555,70,0.191780821917808,1,0.00276467309534671,2.76467309534671e-06
"Female",2.94117647058824,71,0.194520547945205,1,0.00289078324534301,2.89078324534301e-06
"Female",2.98319327731092,72,0.197260273972603,1,0.00302073401455018,3.02073401455018e-06
"Female",3.02521008403361,73,0.2,1,0.00315458579827715,3.15458579827715e-06
"Female",3.0672268907563,74,0.202739726027397,1,0.00329239907696185,3.29239907696185e-06
"Female",3.10924369747899,75,0.205479452054795,1,0.00343423441510614,3.43423441510614e-06
"Female",3.15126050420168,76,0.208219178082192,1,0.00358015246023866,3.58015246023866e-06
"Female",3.19327731092437,77,0.210958904109589,1,0.00373021394190415,3.73021394190415e-06
"Female",3.23529411764706,78,0.213698630136986,1,0.00388447967067855,3.88447967067855e-06
"Female",3.27731092436975,79,0.216438356164384,1,0.00404301053720864,4.04301053720864e-06
"Female",3.31932773109244,80,0.219178082191781,1,0.00420586751127548,4.20586751127548e-06
"Female",3.36134453781513,81,0.221917808219178,1,0.00437311164088058,4.37311164088058e-06
"Female",3.40336134453782,82,0.224657534246575,1,0.00454480405135417,4.54480405135417e-06
"Female",3.4453781512605,83,0.227397260273973,1,0.0047210059444846,4.7210059444846e-06
"Female",3.48739495798319,84,0.23013698630137,1,0.0049017785976682,4.9017785976682e-06
"Female",3.52941176470588,85,0.232876712328767,1,0.00508718336307885,5.08718336307885e-06
"Female",3.57142857142857,86,0.235616438356164,1,0.00527728166685658,5.27728166685658e-06
"Female",3.61344537815126,87,0.238356164383562,1,0.00547213500831449,5.47213500831449e-06
"Female",3.65546218487395,88,0.241095890410959,1,0.00567180495916351,5.67180495916351e-06
"Female",3.69747899159664,89,0.243835616438356,1,0.00587635316275421,5.87635316275421e-06
"Female",3.73949579831933,90,0.246575342465753,1,0.00608584133333521,6.08584133333521e-06
"Female",3.78151260504202,91,0.249315068493151,1,0.0063003312553276,6.3003312553276e-06
"Female",3.82352941176471,92,0.252054794520548,1,0.00651988478261491,6.51988478261491e-06
"Female",3.8655462184874,93,0.254794520547945,1,0.00674456383784801,6.74456383784801e-06
"Female",3.90756302521008,94,0.257534246575342,1,0.00697443041176459,6.97443041176459e-06
"Female",3.94957983193277,95,0.26027397260274,1,0.00720954656252264,7.20954656252264e-06
"Female",3.99159663865546,96,0.263013698630137,1,0.00744997441504766,7.44997441504766e-06
"Female",4.03361344537815,97,0.265753424657534,1,0.00769577616039295,7.69577616039295e-06
"Female",4.07563025210084,98,0.268493150684932,1,0.00794701405511278,7.94701405511278e-06
"Female",4.11764705882353,99,0.271232876712329,1,0.00820375042064797,8.20375042064797e-06
"Female",4.15966386554622,100,0.273972602739726,1,0.00846604764272347,8.46604764272347e-06
"Female",4.20168067226891,101,0.276712328767123,1,0.00873396817075768,8.73396817075768e-06
"Female",4.2436974789916,102,0.279452054794521,1,0.00900757451728308,9.00757451728308e-06
"Female",4.28571428571429,103,0.282191780821918,1,0.00928692925737788,9.28692925737788e-06
"Female",4.32773109243698,104,0.284931506849315,1,0.00957209502810835,9.57209502810835e-06
"Female",4.36974789915966,105,0.287671232876712,1,0.0098631345279816,9.8631345279816e-06
"Female",4.41176470588235,106,0.29041095890411,1,0.0101601105164084,1.01601105164084e-05
"Female",4.45378151260504,107,0.293150684931507,1,0.0104630858131759,1.04630858131759e-05
"Female",4.49579831932773,108,0.295890410958904,1,0.0107721232979296,1.07721232979296e-05
"Female",4.53781512605042,109,0.298630136986301,1,0.0110872859096654,1.10872859096654e-05
"Female",4.57983193277311,110,0.301369863013699,1,0.0114086366462293,1.14086366462293e-05
"Female",4.6218487394958,111,0.304109589041096,1,0.0117362385638277,1.17362385638277e-05
"Female",4.66386554621849,112,0.306849315068493,1,0.0120701547765444,1.20701547765444e-05
"Female",4.70588235294118,113,0.30958904109589,1,0.0124104484558674,1.24104484558674e-05
"Female",4.74789915966387,114,0.312328767123288,1,0.0127571828302228,1.27571828302228e-05
"Female",4.78991596638656,115,0.315068493150685,1,0.0131104211845176,1.31104211845176e-05
"Female",4.83193277310924,116,0.317808219178082,1,0.0134702268596889,1.34702268596889e-05
"Female",4.87394957983193,117,0.320547945205479,1,0.013836663252262,1.3836663252262e-05
"Female",4.91596638655462,118,0.323287671232877,1,0.0142097938139147,1.42097938139147e-05
"Female",4.95798319327731,119,0.326027397260274,1,0.0145896820510495,1.45896820510495e-05
"Female",5,120,0.328767123287671,1,0.0149763915243722,1.49763915243722e-05
"Female",7.46,121,0.331506849315069,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,122,0.334246575342466,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,123,0.336986301369863,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,124,0.33972602739726,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,125,0.342465753424658,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,126,0.345205479452055,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,127,0.347945205479452,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,128,0.350684931506849,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,129,0.353424657534247,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,130,0.356164383561644,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,131,0.358904109589041,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,132,0.361643835616438,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,133,0.364383561643836,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,134,0.367123287671233,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,135,0.36986301369863,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,136,0.372602739726027,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,137,0.375342465753425,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,138,0.378082191780822,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,139,0.380821917808219,1,0.0517714748166505,5.17714748166505e-05
"Female",7.46,140,0.383561643835616,1,0.0517714748166505,5.17714748166505e-05
"Female",10.5104,141,0.386301369863014,1,0.149837262440734,0.000149837262440734
"Female",10.5104,142,0.389041095890411,1,0.149837262440734,0.000149837262440734
"Female",10.5104,143,0.391780821917808,1,0.149837262440734,0.000149837262440734
"Female",10.5104,144,0.394520547945205,1,0.149837262440734,0.000149837262440734
"Female",10.5104,145,0.397260273972603,1,0.149837262440734,0.000149837262440734
"Female",10.5104,146,0.4,1,0.149837262440734,0.000149837262440734
"Female",10.5104,147,0.402739726027397,1,0.149837262440734,0.000149837262440734
"Female",10.5104,148,0.405479452054795,1,0.149837262440734,0.000149837262440734
"Female",10.5104,149,0.408219178082192,1,0.149837262440734,0.000149837262440734
"Female",10.5104,150,0.410958904109589,1,0.149837262440734,0.000149837262440734
"Female",10.5104,151,0.413698630136986,1,0.149837262440734,0.000149837262440734
"Female",10.5104,152,0.416438356164384,1,0.149837262440734,0.000149837262440734
"Female",10.5104,153,0.419178082191781,1,0.149837262440734,0.000149837262440734
"Female",10.5104,154,0.421917808219178,1,0.149837262440734,0.000149837262440734
"Female",10.5104,155,0.424657534246575,1,0.149837262440734,0.000149837262440734
"Female",10.5104,156,0.427397260273973,1,0.149837262440734,0.000149837262440734
"Female",10.5104,157,0.43013698630137,1,0.149837262440734,0.000149837262440734
"Female",10.5104,158,0.432876712328767,1,0.149837262440734,0.000149837262440734
"Female",10.5104,159,0.435616438356164,1,0.149837262440734,0.000149837262440734
"Female",10.5104,160,0.438356164383562,1,0.149837262440734,0.000149837262440734
"Female",10.5104,161,0.441095890410959,1,0.149837262440734,0.000149837262440734
"Female",14.292896,162,0.443835616438356,1,0.388573246686936,0.000388573246686936
"Female",14.292896,163,0.446575342465753,1,0.388573246686936,0.000388573246686936
"Female",14.292896,164,0.449315068493151,1,0.388573246686936,0.000388573246686936
"Female",14.292896,165,0.452054794520548,1,0.388573246686936,0.000388573246686936
"Female",14.292896,166,0.454794520547945,1,0.388573246686936,0.000388573246686936
"Female",14.292896,167,0.457534246575342,1,0.388573246686936,0.000388573246686936
"Female",14.292896,168,0.46027397260274,1,0.388573246686936,0.000388573246686936
"Female",14.292896,169,0.463013698630137,1,0.388573246686936,0.000388573246686936
"Female",14.292896,170,0.465753424657534,1,0.388573246686936,0.000388573246686936
"Female",14.292896,171,0.468493150684932,1,0.388573246686936,0.000388573246686936
"Female",14.292896,172,0.471232876712329,1,0.388573246686936,0.000388573246686936
"Female",14.292896,173,0.473972602739726,1,0.388573246686936,0.000388573246686936
"Female",14.292896,174,0.476712328767123,1,0.388573246686936,0.000388573246686936
"Female",14.292896,175,0.479452054794521,1,0.388573246686936,0.000388573246686936
"Female",14.292896,176,0.482191780821918,1,0.388573246686936,0.000388573246686936
"Female",14.292896,177,0.484931506849315,1,0.388573246686936,0.000388573246686936
"Female",14.292896,178,0.487671232876712,1,0.388573246686936,0.000388573246686936
"Female",14.292896,179,0.49041095890411,1,0.388573246686936,0.000388573246686936
"Female",14.292896,180,0.493150684931507,1,0.388573246686936,0.000388573246686936
"Female",14.292896,181,0.495890410958904,1,0.388573246686936,0.000388573246686936
"Female",14.292896,182,0.498630136986301,1,0.388573246686936,0.000388573246686936
"Female",14.292896,183,0.501369863013699,1,0.388573246686936,0.000388573246686936
"Female",14.292896,184,0.504109589041096,1,0.388573246686936,0.000388573246686936
"Female",18.98319104,185,0.506849315068493,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,186,0.50958904109589,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,187,0.512328767123288,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,188,0.515068493150685,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,189,0.517808219178082,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,190,0.520547945205479,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,191,0.523287671232877,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,192,0.526027397260274,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,193,0.528767123287671,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,194,0.531506849315069,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,195,0.534246575342466,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,196,0.536986301369863,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,197,0.53972602739726,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,198,0.542465753424658,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,199,0.545205479452055,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,200,0.547945205479452,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,201,0.550684931506849,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,202,0.553424657534247,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,203,0.556164383561644,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,204,0.558904109589041,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,205,0.561643835616438,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,206,0.564383561643836,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,207,0.567123287671233,1,0.936579717771613,0.000936579717771613
"Female",18.98319104,208,0.56986301369863,1,0.936579717771613,0.000936579717771613
"Female",24.7991568896,209,0.572602739726027,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,210,0.575342465753425,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,211,0.578082191780822,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,212,0.580821917808219,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,213,0.583561643835616,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,214,0.586301369863014,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,215,0.589041095890411,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,216,0.591780821917808,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,217,0.594520547945205,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,218,0.597260273972603,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,219,0.6,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,220,0.602739726027397,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,221,0.605479452054794,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,222,0.608219178082192,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,223,0.610958904109589,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,224,0.613698630136986,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,225,0.616438356164384,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,226,0.619178082191781,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,227,0.621917808219178,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,228,0.624657534246575,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,229,0.627397260273973,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,230,0.63013698630137,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,231,0.632876712328767,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,232,0.635616438356164,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,233,0.638356164383562,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,234,0.641095890410959,1,2.14464103678718,0.00214464103678718
"Female",24.7991568896,235,0.643835616438356,1,2.14464103678718,0.00214464103678718
"Female",32.010954543104,236,0.646575342465753,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,237,0.649315068493151,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,238,0.652054794520548,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,239,0.654794520547945,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,240,0.657534246575342,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,241,0.66027397260274,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,242,0.663013698630137,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,243,0.665753424657534,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,244,0.668493150684932,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,245,0.671232876712329,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,246,0.673972602739726,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,247,0.676712328767123,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,248,0.679452054794521,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,249,0.682191780821918,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,250,0.684931506849315,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,251,0.687671232876712,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,252,0.69041095890411,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,253,0.693150684931507,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,254,0.695890410958904,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,255,0.698630136986301,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,256,0.701369863013699,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,257,0.704109589041096,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,258,0.706849315068493,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,259,0.70958904109589,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,260,0.712328767123288,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,261,0.715068493150685,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,262,0.717808219178082,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,263,0.720547945205479,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,264,0.723287671232877,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,265,0.726027397260274,1,4.73179486109797,0.00473179486109797
"Female",32.010954543104,266,0.728767123287671,1,4.73179486109797,0.00473179486109797
"Female",40.953583633449,267,0.731506849315068,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,268,0.734246575342466,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,269,0.736986301369863,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,270,0.73972602739726,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,271,0.742465753424657,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,272,0.745205479452055,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,273,0.747945205479452,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,274,0.750684931506849,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,275,0.753424657534247,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,276,0.756164383561644,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,277,0.758904109589041,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,278,0.761643835616438,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,279,0.764383561643836,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,280,0.767123287671233,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,281,0.76986301369863,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,282,0.772602739726027,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,283,0.775342465753425,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,284,0.778082191780822,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,285,0.780821917808219,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,286,0.783561643835616,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,287,0.786301369863014,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,288,0.789041095890411,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,289,0.791780821917808,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,290,0.794520547945205,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,291,0.797260273972603,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,292,0.8,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,293,0.802739726027397,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,294,0.805479452054795,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,295,0.808219178082192,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,296,0.810958904109589,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,297,0.813698630136986,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,298,0.816438356164384,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,299,0.819178082191781,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,300,0.821917808219178,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,301,0.824657534246575,1,10.1555884874761,0.0101555884874761
"Female",40.953583633449,302,0.827397260273973,1,10.1555884874761,0.0101555884874761
"Female",52.0424437054767,303,0.83013698630137,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,304,0.832876712328767,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,305,0.835616438356164,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,306,0.838356164383562,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,307,0.841095890410959,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,308,0.843835616438356,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,309,0.846575342465753,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,310,0.849315068493151,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,311,0.852054794520548,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,312,0.854794520547945,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,313,0.857534246575342,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,314,0.86027397260274,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,315,0.863013698630137,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,316,0.865753424657534,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,317,0.868493150684931,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,318,0.871232876712329,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,319,0.873972602739726,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,320,0.876712328767123,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,321,0.879452054794521,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,322,0.882191780821918,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,323,0.884931506849315,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,324,0.887671232876712,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,325,0.89041095890411,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,326,0.893150684931507,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,327,0.895890410958904,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,328,0.898630136986301,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,329,0.901369863013699,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,330,0.904109589041096,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,331,0.906849315068493,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,332,0.90958904109589,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,333,0.912328767123288,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,334,0.915068493150685,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,335,0.917808219178082,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,336,0.920547945205479,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,337,0.923287671232877,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,338,0.926027397260274,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,339,0.928767123287671,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,340,0.931506849315068,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,341,0.934246575342466,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,342,0.936986301369863,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,343,0.93972602739726,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,344,0.942465753424658,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,345,0.945205479452055,1,21.3456302941619,0.0213456302941619
"Female",52.0424437054767,346,0.947945205479452,1,21.3456302941619,0.0213456302941619
"Female",65.7926301947911,347,0.950684931506849,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,348,0.953424657534247,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,349,0.956164383561644,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,350,0.958904109589041,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,351,0.961643835616438,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,352,0.964383561643836,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,353,0.967123287671233,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,354,0.96986301369863,1,44.1519248929249,0.0441519248929249
"Female",65.7926301947911,355,0.972602739726027,1,44.1519248929249,0.0441519248929249
