"date","lat_dd","long_dd"
2007-05-25,47.66277778,-124.67777778
2007-05-25,47.39666667,-124.61916667
2007-05-25,47.19888889,-124.68694444
2007-05-25,47.04861111,-124.79583333
2007-05-26,46.9625,-124.90055556
2007-05-26,46.87138889,-124.7675
2007-05-26,46.79527778,-124.83444444
2007-05-26,46.71888889,-124.54694444
2007-05-26,46.4175,-124.33805556
2007-05-26,46.36444444,-124.52027778
2007-05-27,46.02777778,-124.13166667
2007-05-27,45.8325,-124.17472222
2007-05-27,45.83861111,-124.21083333
2007-05-27,45.76527778,-124.34722222
2007-05-28,46.30694444,-124.40333333
2007-05-28,46.19805556,-124.27888889
2007-06-01,45.65055556,-124.10583333
2007-06-01,45.6175,-124.03222222
2007-06-01,45.68527778,-124.28055556
2007-06-01,45.58472222,-124.3275
2007-06-01,45.62027778,-124.41861111
2007-06-02,45.58527778,-124.68083333
2007-06-02,45.30166667,-124.32833333
2007-06-02,45.22805556,-124.33472222
2007-06-02,45.27305556,-124.43222222
2007-06-02,45.17388889,-124.61472222
2007-06-02,45.16805556,-124.4475
2007-06-03,45.01805556,-124.12888889
2007-06-03,45.02944444,-124.22361111
2007-06-03,44.93972222,-124.57611111
2007-06-03,44.81583333,-124.72944444
2007-06-03,44.58777778,-124.86694444
2007-06-05,44.53222222,-124.53416667
2007-06-05,44.6175,-124.56944444
2007-06-05,44.58666667,-125.04944444
2007-06-05,44.40694444,-125.11277778
2007-06-06,44.38083333,-124.74083333
2007-06-06,44.28194444,-124.88583333
2007-06-06,44.28361111,-124.93666667
2007-06-06,44.34388889,-125.05694444
2007-06-06,44.14083333,-125.01805556
2007-06-07,44.06194444,-124.64555556
2007-06-07,43.90666667,-124.87638889
2007-06-07,43.78638889,-124.58277778
2007-06-07,43.785,-124.54166667
2007-06-07,43.75055556,-124.48055556
2007-06-07,43.83305556,-124.37166667
2007-06-08,43.64194444,-124.30166667
2007-06-08,43.63361111,-124.37388889
2007-06-08,43.64194444,-124.54666667
2007-06-08,43.645,-124.57722222
2007-06-08,43.47166667,-124.88388889
2007-06-09,43.12416667,-124.82666667
2007-06-09,43.05055556,-124.8825
2007-06-09,42.98944444,-124.8825
2007-06-10,42.99083333,-124.59666667
2007-06-10,43.04444444,-124.59583333
2007-06-14,42.9675,-125.02944444
2007-06-15,42.66972222,-124.62638889
2007-06-15,42.66555556,-124.93277778
2007-06-15,42.61222222,-124.99638889
2007-06-15,42.48722222,-124.61361111
2007-06-19,42.06861111,-124.77694444
2007-06-19,42.17166667,-124.78166667
2007-06-19,41.99861111,-124.88472222
2007-06-19,41.85638889,-124.57805556
2007-06-20,41.80972222,-124.69027778
2007-06-20,41.55083333,-124.87861111
2007-06-20,41.47166667,-124.49638889
2007-06-20,41.30138889,-124.45361111
2007-06-20,40.79833333,-124.50305556
2007-06-21,40.71722222,-124.49916667
2007-06-21,40.60166667,-124.62166667
2007-06-21,40.46722222,-124.55888889
2007-06-22,40.24694444,-124.62194444
2007-06-22,40.25055556,-124.67083333
2007-06-22,40.26638889,-125.12388889
2007-06-22,40.06805556,-124.67722222
2007-06-22,40.10861111,-124.26694444
2007-06-23,39.50333333,-123.87944444
2007-06-23,39.36166667,-123.94944444
2007-06-23,38.94472222,-124.03666667
2007-06-23,38.86805556,-123.71944444
2007-06-24,38.74833333,-123.83694444
2007-06-24,38.40222222,-123.64555556
2007-06-24,38.43722222,-123.41111111
2007-06-24,38.34305556,-123.33861111
2007-06-25,38.27472222,-123.37277778
2007-06-25,37.8725,-123.04194444
2007-06-29,37.53694444,-122.79861111
2007-06-29,37.29916667,-122.60055556
2007-06-29,37.23666667,-122.69111111
2007-06-29,37.11805556,-122.91777778
2007-06-30,36.965,-122.39527778
2007-06-30,36.89444444,-122.24777778
2007-06-30,35.81027778,-121.925
2007-07-01,35.69194444,-121.95138889
2007-07-01,35.56944444,-121.64083333
2007-07-01,35.57638889,-121.28555556
2007-07-01,35.54444444,-121.20222222
2007-07-08,35.42833333,-121.17194444
2007-07-08,35.255,-121.52166667
2007-07-08,35.30222222,-121.70027778
2007-07-08,35.01638889,-121.56611111
2007-07-09,35.22083333,-121.12333333
2007-07-09,35.21972222,-121.00055556
2007-07-09,35.18416667,-120.93833333
2007-07-09,35.15027778,-121.00111111
2007-07-09,35.04722222,-121.06722222
2007-07-09,35.04305556,-121.12055556
2007-07-09,34.98416667,-121.1
2007-07-10,35.0125,-120.91833333
2007-07-10,34.83083333,-121.26388889
2007-07-10,34.61916667,-120.92055556
2007-07-10,34.38861111,-120.54666667
2007-07-11,34.39444444,-120.36083333
2007-07-11,33.92222222,-120.40277778
2007-07-11,34.36416667,-120.17944444
2007-07-12,34.31972222,-119.71138889
2007-07-12,34.21638889,-119.70083333
2007-07-12,33.82388889,-119.95305556
2007-07-13,33.77305556,-119.83472222
2007-07-13,33.67944444,-119.89888889
2007-07-13,33.44638889,-120.26305556
2007-07-13,33.34916667,-120.43611111
2007-07-14,33.19916667,-120.04416667
2007-07-14,33.02861111,-120.22472222
2007-07-15,32.81833333,-119.77138889
2007-07-15,32.28583333,-119.65666667
2007-07-16,32.46138889,-118.48472222
2007-07-16,32.64138889,-118.43666667
2007-07-16,32.83472222,-118.5825
2007-07-16,32.9725,-118.69583333
2007-07-16,33.11583333,-118.76555556
2007-07-18,33.56972222,-118.16388889
2007-07-18,33.54361111,-118.13138889
2007-07-18,33.54111111,-118.10861111
2007-07-18,33.56888889,-118.05694444
2007-07-18,33.36777778,-117.95166667
2007-07-18,33.35555556,-117.85333333
2007-07-19,33.15083333,-117.48777778
2007-07-19,33.1675,-117.5425
2007-07-19,33.05166667,-117.82805556
2007-08-18,44.65527778,-125.03833333
2007-08-18,44.76777778,-124.82166667
2007-08-18,44.93222222,-124.81055556
2007-08-18,45.09388889,-124.50416667
2007-08-19,46.20305556,-124.85361111
2007-08-19,46.25861111,-124.97777778
2007-08-19,46.3625,-124.82111111
2007-08-19,46.45777778,-124.7375
2007-08-20,46.71166667,-125.22472222
2007-08-20,46.70527778,-125.03222222
2007-08-20,47.22861111,-125.13
2007-08-20,47.25416667,-125.00555556
2007-08-21,48.13472222,-125.81777778
2007-08-21,48.22972222,-125.30972222
2007-08-21,48.27083333,-125.29611111
2007-08-21,48.255,-125.10666667
2007-08-21,48.17611111,-125.21
2007-08-22,48.04805556,-125.14944444
2007-08-22,47.80277778,-125.42416667
2007-08-22,47.80777778,-125.14777778
2007-08-22,47.73055556,-125.06555556
2007-08-22,47.70888889,-125.15888889
2007-08-22,47.665,-125.17472222
2007-08-23,47.56083333,-125.08138889
2007-08-23,47.25694444,-124.56666667
2007-08-23,47.13611111,-124.65166667
2007-08-23,47.1,-124.75722222
2007-08-23,47.03277778,-124.61972222
2007-08-24,46.51583333,-124.36361111
2007-08-24,46.58222222,-124.39555556
2007-08-24,46.56694444,-124.50027778
2007-08-24,46.5075,-124.59333333
2007-08-24,46.45861111,-124.49888889
2007-08-24,46.26666667,-124.44
2007-08-25,45.95555556,-124.31277778
2007-08-25,45.81305556,-124.41638889
2007-08-25,45.77,-124.39694444
2007-08-25,45.69861111,-124.15166667
2007-08-25,45.56388889,-124.0775
2007-08-26,45.63611111,-124.27805556
2007-08-26,45.325,-124.73666667
2007-08-26,45.10611111,-124.34277778
2007-08-26,45.03333333,-124.37888889
2007-08-27,44.87777778,-124.47888889
2007-08-27,44.84194444,-124.16361111
2007-08-31,44.69305556,-124.20277778
2007-08-31,44.67805556,-124.40527778
2007-08-31,44.58055556,-124.66805556
2007-08-31,44.51194444,-124.67638889
2007-09-01,44.37722222,-124.71888889
2007-09-01,44.32111111,-124.83472222
2007-09-01,44.18444444,-124.63666667
2007-09-01,44.23638889,-124.26222222
2007-09-01,44.17888889,-124.22305556
2007-09-02,43.82611111,-124.46805556
2007-09-02,43.84944444,-124.53222222
2007-09-02,43.88388889,-124.73916667
2007-09-02,43.81666667,-124.775
2007-09-02,43.59972222,-125.04111111
2007-09-03,43.28333333,-124.8575
2007-09-03,43.25694444,-124.71055556
2007-09-03,43.03111111,-124.60305556
2007-09-03,42.74833333,-124.88722222
2007-09-04,42.79833333,-124.68083333
2007-09-04,42.63083333,-124.58361111
2007-09-04,42.33027778,-124.76
2007-09-04,42.10861111,-124.77888889
2007-09-04,42.1275,-124.73
2007-09-05,42.19083333,-124.65444444
2007-09-05,42.25361111,-124.55305556
2007-09-09,42.06444444,-124.50138889
2007-09-09,42.00555556,-124.48722222
2007-09-09,41.98472222,-124.605
2007-09-09,41.88888889,-124.47638889
2007-09-10,41.6025,-124.51638889
2007-09-10,41.53055556,-124.41305556
2007-09-10,41.47722222,-124.73527778
2007-09-10,41.25111111,-124.83138889
2007-09-11,41.18166667,-124.6825
2007-09-11,41.29388889,-124.42
2007-09-14,40.78194444,-124.44722222
2007-09-14,41.02722222,-124.37694444
2007-09-14,40.95388889,-124.67361111
2007-09-14,40.54027778,-124.55166667
2007-09-15,40.55333333,-124.48611111
2007-09-15,40.51083333,-124.58638889
2007-09-15,40.20972222,-125.10472222
2007-09-15,40.10611111,-124.93055556
2007-09-16,39.98083333,-124.59722222
2007-09-17,39.31055556,-124.00916667
2007-09-17,39.20472222,-123.99055556
2007-09-17,39.135,-124.15972222
2007-09-18,38.65055556,-123.73722222
2007-09-18,38.32611111,-123.59111111
2007-09-18,38.31416667,-123.51555556
2007-09-18,38.4625,-123.36861111
2007-09-18,38.39916667,-123.29416667
2007-09-19,38.29083333,-123.14305556
2007-09-19,38.26527778,-123.14972222
2007-09-20,38.17388889,-123.03694444
2007-09-20,38.07555556,-123.10111111
2007-09-20,38.16527778,-123.27472222
2007-09-20,37.98472222,-123.30638889
2007-09-20,37.85555556,-123.29777778
2007-09-20,37.87805556,-123.35861111
2007-09-21,38.19583333,-123.55916667
2007-09-21,37.85416667,-123.18305556
2007-09-21,37.86,-122.98361111
2007-09-21,37.78166667,-122.96833333
2007-09-22,37.36277778,-122.53166667
2007-09-22,37.56777778,-122.74277778
2007-09-26,36.93555556,-122.49527778
2007-09-26,37.00861111,-122.34972222
2007-09-26,36.94611111,-122.32416667
2007-09-26,36.82444444,-122.13972222
2007-09-26,36.32055556,-122.06861111
2007-09-27,36.37027778,-122.35916667
2007-09-27,36.26694444,-122.19583333
2007-09-27,36.24916667,-122.12
2007-09-27,36.21888889,-122.07083333
2007-09-28,36.05638889,-121.84305556
2007-09-28,35.90583333,-121.66138889
2007-09-28,35.93361111,-121.59527778
2007-09-28,35.9725,-121.52944444
2007-09-28,35.87055556,-121.5275
2007-09-29,35.76555556,-121.93583333
2007-09-29,35.68777778,-121.58111111
2007-09-29,35.66472222,-121.36611111
2007-09-29,35.45416667,-121.11916667
2007-09-30,35.32583333,-121.61444444
2007-09-30,35.25555556,-121.67555556
2007-09-30,35.245,-121.65138889
2007-09-30,35.15,-121.60916667
2007-09-30,35.14027778,-121.32361111
2007-10-01,34.66472222,-121.43555556
2007-10-01,34.66083333,-121.1975
2007-10-01,34.675,-121.19138889
2007-10-01,34.72027778,-121.21916667
2007-10-01,34.81027778,-121.11111111
2007-10-01,34.95388889,-120.97055556
2007-10-02,35.11361111,-120.98972222
2007-10-02,35.08333333,-121.03361111
2007-10-03,35.28166667,-121.01027778
2007-10-07,34.83527778,-120.75722222
2007-10-07,34.7225,-120.73777778
2007-10-07,34.39972222,-120.94
2007-10-07,34.14388889,-120.94111111
2007-10-08,34.42972222,-120.24194444
2007-10-08,34.42972222,-120.1
2007-10-08,34.29111111,-119.71
2007-10-08,34.24944444,-119.65833333
2007-10-08,34.19361111,-119.63777778
2007-10-08,34.18861111,-119.57555556
2007-10-09,33.77888889,-119.9625
2007-10-09,33.72277778,-119.85166667
2007-10-09,33.67972222,-119.875
2007-10-09,33.69722222,-119.92611111
2007-10-11,33.0875,-118.68666667
2007-10-11,33.26305556,-118.22277778
2007-10-11,33.20583333,-118.2525
2007-10-12,33.52666667,-118.61888889
2007-10-12,33.59111111,-118.23833333
2007-10-13,33.51777778,-118.0575
2007-10-13,33.24388889,-117.52222222
2007-10-13,33.15333333,-117.395
2007-10-13,33.0225,-117.39666667
2007-10-14,32.89361111,-117.73611111
2007-10-14,32.73611111,-117.83611111
2007-10-14,32.715,-117.86361111
2007-10-15,32.28583333,-118.02055556
2007-10-15,32.77944444,-117.86333333
2007-10-16,33.01833333,-117.37305556
2007-10-16,32.8725,-117.36777778
2008-08-23,45.32361111,-124.94194444
2008-08-23,45.19833333,-124.86472222
2008-08-23,45.12694444,-124.47388889
2008-08-24,45.24916667,-124.31722222
2008-08-24,45.21972222,-124.14833333
2008-08-24,45.355,-124.08111111
2008-08-24,45.46388889,-124.60111111
2008-08-24,45.56722222,-124.57194444
2008-08-25,46.06805556,-124.455
2008-08-25,46.35694444,-124.47166667
2008-08-25,46.54916667,-124.76305556
2008-08-25,46.57833333,-124.71444444
2008-08-25,46.62805556,-124.43833333
2008-08-26,46.72666667,-124.56666667
2008-08-26,46.86194444,-124.71555556
2008-08-26,47.14027778,-124.78111111
2008-08-26,47.32361111,-124.61666667
2008-08-26,47.36361111,-124.68333333
2008-08-26,47.41972222,-124.70972222
2008-08-27,47.89138889,-125.03305556
2008-08-27,47.9325,-124.82444444
2008-08-27,48.1625,-124.92083333
2008-08-27,48.36,-125.17333333
2008-08-27,48.36055556,-125.21333333
2008-08-28,48.15361111,-125.91388889
2008-08-28,48.06388889,-125.85777778
2008-08-28,47.97527778,-125.58638889
2008-08-28,48.02888889,-125.37666667
2008-08-28,47.69194444,-125.47138889
2008-08-29,47.83138889,-125.08083333
2008-08-29,47.62916667,-125.00277778
2008-08-29,47.58583333,-125.09861111
2008-08-29,47.51027778,-125.00194444
2008-08-30,47.295,-124.84388889
2008-08-30,47.26333333,-124.99055556
2008-08-30,46.73027778,-125.15222222
2008-08-31,46.55333333,-124.95388889
2008-08-31,46.17222222,-124.91027778
2008-08-31,46.12055556,-124.99333333
2008-09-01,44.96805556,-124.26444444
2008-09-01,44.80638889,-124.30555556
2008-09-05,44.6,-124.27333333
2008-09-05,44.53805556,-124.73027778
2008-09-05,44.4375,-124.77611111
2008-09-05,44.31333333,-124.84222222
2008-09-05,44.23027778,-124.62305556
2008-09-05,44.17583333,-124.59583333
2008-09-06,44.35138889,-124.34777778
2008-09-06,44.53194444,-124.20333333
2008-09-10,44.83305556,-124.33083333
2008-09-10,44.99361111,-124.67916667
2008-09-10,44.9,-124.75583333
2008-09-10,44.57138889,-124.5825
2008-09-11,44.02777778,-124.43861111
2008-09-11,43.95222222,-124.70138889
2008-09-11,43.88888889,-124.8575
2008-09-11,43.84194444,-125.01722222
2008-09-11,43.72111111,-124.89472222
2008-09-12,43.80333333,-124.32972222
2008-09-12,43.75138889,-124.46611111
2008-09-12,43.61444444,-124.57361111
2008-09-12,43.325,-124.78527778
2008-09-12,43.25805556,-124.88166667
2008-09-12,43.21833333,-124.88805556
2008-09-13,43.16555556,-124.98194444
2008-09-13,43.1825,-124.92694444
2008-09-13,43.05555556,-124.85861111
2008-09-13,42.88138889,-124.93194444
2008-09-13,42.86638889,-124.80833333
2008-09-13,42.79138889,-124.85888889
2008-09-14,42.77361111,-124.70166667
2008-09-14,43.05777778,-124.49555556
2008-09-18,42.64416667,-124.9675
2008-09-18,42.63777778,-124.78722222
2008-09-18,42.38277778,-124.51333333
2008-09-18,42.32944444,-124.47888889
2008-09-19,42.22111111,-124.67138889
2008-09-19,42.12333333,-124.81861111
2008-09-19,41.86027778,-124.54833333
2008-09-19,41.725,-124.54361111
2008-09-19,41.73416667,-124.49555556
2008-09-20,41.22583333,-124.8225
2008-09-20,41.22972222,-124.82666667
2008-09-20,41.24333333,-124.70666667
2008-09-20,41.15222222,-124.50138889
2008-09-20,41.12444444,-124.42055556
2008-09-21,40.77305556,-124.43694444
2008-09-21,40.71916667,-124.53083333
2008-09-21,40.15111111,-124.39416667
2008-09-21,40.05472222,-124.58083333
2008-09-22,39.5675,-123.93555556
2008-09-22,39.53777778,-123.85638889
2008-09-23,39.4325,-123.91444444
2008-09-23,39.12305556,-123.97916667
2008-09-23,39.11138889,-123.95388889
2008-09-23,39.11638889,-123.93222222
2008-09-24,39.01333333,-123.79555556
2008-09-24,38.98638889,-124.07361111
2008-09-24,38.77777778,-123.77861111
2008-09-25,38.51777778,-123.6725
2008-09-25,38.44888889,-123.53
2008-09-25,38.49361111,-123.40138889
2008-09-25,38.37305556,-123.34
2008-09-25,38.33027778,-123.18277778
2008-09-26,38.16972222,-123.04972222
2008-09-26,38.13722222,-123.05611111
2008-09-26,38.17527778,-123.55472222
2008-09-26,38.25777778,-123.45833333
2008-09-27,38.04333333,-123.22305556
2008-09-27,37.93444444,-123.09805556
2008-10-01,37.35166667,-123.17722222
2008-10-01,37.3325,-122.87444444
2008-10-01,37.23333333,-122.77583333
2008-10-01,37.11361111,-122.83444444
2008-10-01,37.1775,-122.55861111
2008-10-02,37.05777778,-122.47111111
2008-10-02,36.765,-121.87194444
2008-10-02,36.5775,-122.00861111
2008-10-03,36.50361111,-122.12944444
2008-10-03,36.3425,-122.05888889
2008-10-03,36.43888889,-121.96666667
2008-10-03,36.31361111,-121.98027778
2008-10-04,36.29416667,-122.01944444
2008-10-04,36.19111111,-121.90833333
2008-10-04,36.15194444,-121.80138889
2008-10-04,35.92083333,-121.87416667
2008-10-05,35.89666667,-121.54083333
2008-10-05,35.83277778,-121.53444444
2008-10-05,35.66944444,-121.41916667
2008-10-05,35.48861111,-121.31333333
2008-10-05,35.18277778,-121.39472222
2008-10-06,35.06944444,-121.51944444
2008-10-06,35.02527778,-121.35277778
2008-10-06,34.82333333,-121.17972222
2008-10-06,34.62222222,-121.36388889
2008-10-06,34.61638889,-121.37416667
2008-10-07,35.08972222,-121.06861111
2008-10-07,35.3725,-120.99416667
2008-10-12,34.25916667,-120.47944444
2008-10-12,34.25472222,-120.44222222
2008-10-12,34.36416667,-120.28861111
2008-10-13,34.41055556,-120.06111111
2008-10-13,34.24805556,-120.09694444
2008-10-13,34.15833333,-120.11277778
2008-10-14,34.18944444,-119.86138889
2008-10-14,34.225,-119.79777778
2008-10-14,34.33888889,-119.75194444
2008-10-15,34.03944444,-119.46111111
2008-10-15,33.95555556,-119.2075
2008-10-15,33.89555556,-118.86833333
2008-10-15,33.835,-118.79916667
2008-10-15,33.87166667,-118.62694444
2008-10-15,33.84444444,-118.44138889
2008-10-16,33.635,-118.51055556
2008-10-16,33.49694444,-118.51083333
2008-10-16,33.31138889,-118.48027778
2008-10-17,32.33527778,-119.66805556
2008-10-17,32.34972222,-119.65916667
2008-10-18,33.16361111,-120.08277778
2008-10-18,33.25083333,-120.40666667
2008-10-19,33.59138889,-119.81444444
2008-10-19,33.88138889,-119.92083333
2008-10-19,33.86777778,-120.00944444
2008-10-19,33.88555556,-120.30055556
2008-10-19,33.92277778,-120.35527778
2008-10-20,33.99527778,-120.45277778
2008-10-20,33.96027778,-120.49722222
2008-10-20,34.15527778,-120.62111111
2008-10-20,34.29333333,-120.535
2008-10-21,34.58916667,-120.69972222
2008-10-21,34.72,-120.78
2008-05-17,45.55222222,-124.78333333
2008-05-17,45.7,-124.31111111
2008-05-17,45.76638889,-124.34027778
2008-05-17,45.895,-124.66222222
2008-05-18,46.19138889,-124.72972222
2008-05-18,46.26861111,-124.85
2008-05-18,46.75722222,-125.22361111
2008-05-19,47.16805556,-124.89805556
2008-05-19,47.22805556,-124.79861111
2008-05-19,47.49944444,-125.08055556
2008-05-19,47.53305556,-125.18472222
2008-05-20,48.23527778,-125.48611111
2008-05-20,48.29972222,-125.21722222
2008-05-20,48.39555556,-125.095
2008-05-20,48.30722222,-125.03472222
2008-05-21,48.00527778,-125.065
2008-05-21,47.93305556,-125.03111111
2008-05-21,47.87472222,-124.85777778
2008-05-21,47.76916667,-124.78138889
2008-05-21,47.69666667,-124.77194444
2008-05-23,47.02444444,-124.67861111
2008-05-23,47.02611111,-124.78666667
2008-05-23,46.83583333,-124.82472222
2008-05-23,46.83638889,-124.72777778
2008-05-24,46.75416667,-124.55555556
2008-05-24,46.67083333,-124.71888889
2008-05-24,46.46583333,-124.51194444
2008-05-24,46.4425,-124.62333333
2008-05-24,46.03638889,-124.38305556
2008-05-25,45.90166667,-124.56583333
2008-05-25,45.93972222,-124.51222222
2008-05-25,45.92694444,-124.38972222
2008-05-25,45.87138889,-124.31388889
2008-05-25,45.66666667,-124.11
2008-05-25,45.68833333,-124.48166667
2008-05-26,45.63194444,-124.70888889
2008-05-26,45.4675,-124.57222222
2008-05-30,45.03777778,-124.51888889
2008-05-30,44.94361111,-124.58
2008-05-30,44.97194444,-124.49277778
2008-05-30,44.97,-124.41444444
2008-05-30,44.92583333,-124.30611111
2008-05-31,45.16916667,-124.16277778
2008-05-31,45.19611111,-124.27388889
2008-05-31,45.23555556,-124.28694444
2008-05-31,45.19944444,-124.42805556
2008-05-31,45.3725,-124.49333333
2008-05-31,45.40388889,-124.47694444
2008-05-31,45.3,-124.68611111
2008-06-01,45.0075,-124.74305556
2008-06-01,44.9025,-125.07472222
2008-06-01,44.76888889,-124.93527778
2008-06-01,44.58194444,-125.18194444
2008-06-01,44.51666667,-125.16527778
2008-06-02,44.58305556,-124.89083333
2008-06-02,44.70527778,-124.88166667
2008-06-02,44.77361111,-124.52611111
2008-06-02,44.86583333,-124.36944444
2008-06-03,44.73194444,-124.17722222
2008-06-04,44.33916667,-124.2575
2008-06-04,44.3,-124.31861111
2008-06-04,44.37194444,-124.38083333
2008-06-04,44.21805556,-124.60111111
2008-06-04,44.15194444,-124.7675
2008-06-04,44.14722222,-124.92416667
2008-06-05,44.32472222,-124.88583333
2008-06-05,44.12916667,-124.98694444
2008-06-05,43.74222222,-124.68666667
2008-06-05,43.77555556,-124.705
2008-06-05,43.81777778,-124.9475
2008-06-06,43.77333333,-124.39083333
2008-06-06,43.05805556,-124.65861111
2008-06-06,42.98111111,-124.77055556
2008-06-06,42.95722222,-124.99583333
2008-06-07,42.84472222,-124.85055556
2008-06-07,42.89166667,-124.735
2008-06-07,42.84916667,-124.72861111
2008-06-08,42.56194444,-124.80083333
2008-06-08,42.52805556,-124.81777778
2008-06-08,42.45638889,-124.83972222
2008-06-09,42.22166667,-124.46333333
2008-06-09,42.16,-124.54
2008-06-14,41.40444444,-124.29333333
2008-06-14,40.83722222,-124.47333333
2008-06-18,41.11305556,-124.57166667
2008-06-18,41.03111111,-124.63694444
2008-06-18,41.00361111,-124.63444444
2008-06-18,40.33555556,-124.50444444
2008-06-19,40.07333333,-124.81555556
2008-06-19,40.04861111,-124.76916667
2008-06-19,40.03555556,-124.71388889
2008-06-19,40.02638889,-124.54055556
2008-06-19,39.98694444,-124.30305556
2008-06-20,39.75472222,-124.09722222
2008-06-20,39.66722222,-124.02972222
2008-06-20,39.60972222,-123.84361111
2008-06-20,39.515,-124.07138889
2008-06-20,39.48055556,-124.07194444
2008-06-20,39.45194444,-123.86333333
2008-06-20,39.31472222,-123.91777778
2008-06-21,39.33555556,-124.01361111
2008-06-21,39.27888889,-123.94694444
2008-06-21,38.72527778,-123.88027778
2008-06-21,38.47777778,-123.62638889
2008-06-21,38.27777778,-123.185
2008-06-22,38.17833333,-123.34083333
2008-06-27,37.85222222,-123.27583333
2008-06-27,37.78694444,-123.26277778
2008-06-27,37.77805556,-122.89
2008-06-27,37.51944444,-122.64722222
2008-06-27,37.36444444,-122.835
2008-06-28,37.23638889,-122.80916667
2008-06-28,37.26805556,-122.74944444
2008-06-28,37.24666667,-122.50277778
2008-06-28,37.10722222,-122.71361111
2008-06-28,37.00583333,-122.54777778
2008-06-29,36.86166667,-122.28083333
2008-06-29,36.76472222,-122.19972222
2008-06-29,36.67111111,-121.965
2008-06-29,36.50916667,-122.09138889
2008-06-30,36.21916667,-121.95416667
2008-06-30,36.02333333,-121.96277778
2008-06-30,35.91666667,-121.85
2008-06-30,35.74916667,-121.74361111
2008-06-30,35.61472222,-121.77111111
2008-07-01,35.69277778,-121.57611111
2008-07-01,35.69861111,-121.40444444
2008-07-01,35.56861111,-121.31222222
2008-07-01,35.46944444,-121.09444444
2008-07-01,35.32083333,-121.23166667
2008-07-02,35.30916667,-121.63611111
2008-07-02,35.13944444,-121.49083333
2008-07-02,34.96277778,-121.22472222
2008-07-02,34.88194444,-120.95722222
2008-07-03,35.115,-120.935
2008-07-03,35.08805556,-121.155
2008-07-03,35.05361111,-121.01333333
2008-07-03,35.07944444,-120.91583333
2008-07-04,35.31416667,-121.07583333
2008-07-04,35.18833333,-121.05777778
2008-07-08,34.58777778,-121.08111111
2008-07-08,34.74222222,-120.95388889
2008-07-08,34.66916667,-120.73638889
2008-07-08,34.57055556,-120.79166667
2008-07-09,34.01916667,-120.55111111
2008-07-09,34.11361111,-120.28138889
2008-07-09,34.31111111,-120.10527778
2008-07-09,34.35611111,-119.99638889
2008-07-09,34.23277778,-119.91611111
2008-07-09,34.10111111,-119.71222222
2008-07-10,34.04416667,-119.11055556
2008-07-10,34.06777778,-119.11138889
2008-07-10,34.03972222,-119.02305556
2008-07-10,33.91916667,-118.7275
2008-07-11,33.96944444,-119.53638889
2008-07-11,33.95111111,-119.665
2008-07-11,33.79111111,-119.82472222
2008-07-11,33.80083333,-119.98444444
2008-07-12,33.68166667,-119.84333333
2008-07-12,33.48222222,-120.06861111
2008-07-12,33.05944444,-120.17972222
2008-07-13,32.77277778,-120.11111111
2008-07-13,32.68055556,-120.12277778
2008-07-13,32.59361111,-119.64666667
2008-07-14,32.44638889,-118.58861111
2008-07-14,32.78166667,-118.12194444
2008-07-14,33.03055556,-118.12694444
2008-07-15,33.05722222,-118.23611111
2008-07-15,33.19527778,-118.32083333
2008-07-15,33.4375,-118.58777778
2008-07-16,33.51888889,-117.86305556
2008-07-16,33.41277778,-117.68277778
2008-07-16,33.34222222,-117.64194444
2008-07-16,33.2125,-117.53694444
2008-07-16,32.80416667,-117.40111111
2008-07-17,32.68861111,-117.77861111
2008-07-17,32.68388889,-117.44722222
2008-05-17,44.6675,-124.9825
2008-05-17,44.90083333,-124.80694444
2008-05-17,45.05888889,-124.51138889
2008-05-17,45.12944444,-124.54027778
2008-05-18,46.3625,-124.95194444
2008-05-18,46.72583333,-124.93722222
2008-05-18,46.76111111,-124.96833333
2008-05-18,46.85194444,-124.98083333
2008-05-18,46.96138889,-124.78916667
2008-05-19,47.695,-125.69555556
2008-05-19,47.72277778,-125.54972222
2008-05-19,47.70111111,-125.49166667
2008-05-19,47.79444444,-125.3625
2008-05-19,47.95722222,-125.47694444
2008-05-20,47.98722222,-125.52277778
2008-05-20,47.99277778,-125.4075
2008-05-21,48.1,-125.01694444
2008-05-21,48.12888889,-125.12
2008-05-21,48.07166667,-125.14027778
2008-05-23,47.165,-124.64916667
2008-05-23,47.2075,-124.9
2008-05-23,47.17111111,-124.93083333
2008-05-23,47.45222222,-124.81916667
2008-05-23,47.49333333,-124.92611111
2008-05-24,46.66555556,-124.37277778
2008-05-24,46.5325,-124.48722222
2008-05-24,46.46138889,-124.3
2008-05-24,46.45333333,-124.26833333
2008-05-24,46.27194444,-124.44527778
2008-05-25,45.73555556,-124.13166667
2008-05-25,45.73027778,-124.4625
2008-05-25,45.63416667,-124.59888889
2008-05-25,45.53666667,-124.36305556
2008-05-25,45.47722222,-124.69194444
2008-05-25,45.40916667,-124.61583333
2008-05-26,45.11805556,-124.18472222
2008-05-26,44.99722222,-124.27111111
2008-05-26,44.84166667,-124.41138889
2008-06-01,44.72416667,-124.2725
2008-06-01,44.76388889,-124.26777778
2008-06-01,44.79083333,-124.17277778
2008-06-02,44.73055556,-124.64861111
2008-06-02,44.53361111,-124.29277778
2008-06-02,44.49722222,-124.20722222
2008-06-02,44.44555556,-124.45805556
2008-06-02,44.37805556,-124.42277778
